2,00E-03;0,816552627;;;
1,98E-03;0,818531273;;;
1,94E-03;0,820470849;;;
1,91E-03;0,822380672;;;
1,90E-03;0,824285513;;;
1,87E-03;0,826152756;;;
1,86E-03;0,828013124;;;
1,84E-03;0,829857785;;;
1,82E-03;0,831680085;;;
1,81E-03;0,833490007;;;
1,78E-03;0,835273696;;;
1,77E-03;0,837045389;;;
1,74E-03;0,838785404;;;
1,74E-03;0,840520413;;;
1,72E-03;0,842243144;;;
1,72E-03;0,843960872;;;
1,71E-03;0,845668191;;;
1,67E-03;0,84734319;;;
1,65E-03;0,848989884;;;
1,64E-03;0,850625005;;;
1,62E-03;0,852246449;;;
1,60E-03;0,853845671;;;
1,59E-03;0,855439897;;;
1,58E-03;0,857022747;;;
1,56E-03;0,85858552;;;
1,54E-03;0,86012276;;;
1,53E-03;0,861649286;;;
1,51E-03;0,863162771;;;
1,50E-03;0,864666742;;;
1,49E-03;0,866154027;;;
1,46E-03;0,867617508;;;
1,45E-03;0,869068722;;;
1,43E-03;0,870503312;;;
1,42E-03;0,871925338;;;
1,40E-03;0,873330307;;;
1,39E-03;0,874718745;;;
1,38E-03;0,876101546;;;
1,37E-03;0,877468448;;;
1,35E-03;0,87881826;;;
1,34E-03;0,880158592;;;
1,31E-03;0,881471963;;;
1,31E-03;0,882777525;;;
1,30E-03;0,88407651;;;
1,29E-03;0,885363586;;;
1,28E-03;0,886639362;;;
1,26E-03;0,88790036;;;
1,24E-03;0,889141111;;;
1,23E-03;0,890366691;;;
1,22E-03;0,891585678;;;
1,20E-03;0,892784735;;;
1,19E-03;0,893974778;;;
1,18E-03;0,895153578;;;
1,18E-03;0,896329709;;;
1,15E-03;0,897475182;;;
1,12E-03;0,89859971;;;
1,12E-03;0,899720901;;;
1,12E-03;0,900836162;;;
1,10E-03;0,901938918;;;
1,09E-03;0,903028292;;;
1,08E-03;0,904108413;;;
1,07E-03;0,905178849;;;
1,06E-03;0,90623767;;;
1,04E-03;0,907282167;;;
1,04E-03;0,908320362;;;
1,03E-03;0,909350474;;;
1,02E-03;0,91036856;;;
1,01E-03;0,911382655;;;
1,01E-03;0,912392379;;;
9,99E-04;0,913391715;;;
9,90E-04;0,914382056;;;
9,71E-04;0,915352919;;;
9,59E-04;0,916311441;;;
9,47E-04;0,917258868;;;
9,39E-04;0,91819824;;;
9,33E-04;0,919131318;;;
9,31E-04;0,920062718;;;
9,15E-04;0,920977962;;;
9,11E-04;0,921888846;;;
9,02E-04;0,922791197;;;
8,92E-04;0,923683573;;;
8,83E-04;0,924566564;;;
8,77E-04;0,925443486;;;
8,69E-04;0,926312887;;;
8,60E-04;0,927172993;;;
8,43E-04;0,928015505;;;
8,42E-04;0,928857036;;;
8,34E-04;0,929691023;;;
8,22E-04;0,9305129;;;
8,16E-04;0,931328857;;;
8,08E-04;0,932136583;;;
8,04E-04;0,932940403;;;
7,93E-04;0,933733854;;;
7,86E-04;0,934519461;;;
7,78E-04;0,935297919;;;
7,72E-04;0,936069436;;;
7,68E-04;0,936837686;;;
7,55E-04;0,93759275;;;
7,50E-04;0,938343016;;;
7,43E-04;0,939086232;;;
7,36E-04;0,939822354;;;
7,27E-04;0,940549393;;;
7,23E-04;0,941272343;;;
7,21E-04;0,941993558;;;
7,09E-04;0,94270219;;;
7,01E-04;0,943403025;;;
6,99E-04;0,944102178;;;
6,88E-04;0,944790281;;;
6,76E-04;0,945466714;;;
6,75E-04;0,946141286;;;
6,68E-04;0,946809263;;;
6,66E-04;0,947475278;;;
6,54E-04;0,948129281;;;
6,48E-04;0,948776886;;;
6,37E-04;0,949413772;;;
6,31E-04;0,950044914;;;
6,24E-04;0,95066869;;;
6,18E-04;0,951286498;;;
6,01E-04;0,951887115;;;
6,00E-04;0,952486935;;;
5,95E-04;0,953082277;;;
5,92E-04;0,95367385;;;
5,84E-04;0,95425797;;;
5,81E-04;0,954838825;;;
5,74E-04;0,955412699;;;
5,68E-04;0,955981063;;;
5,55E-04;0,956536191;;;
5,53E-04;0,957089303;;;
5,49E-04;0,957638042;;;
5,37E-04;0,958174783;;;
5,32E-04;0,958706626;;;
5,28E-04;0,959234684;;;
5,24E-04;0,959758986;;;
5,19E-04;0,960277901;;;
5,13E-04;0,960791057;;;
5,10E-04;0,961301074;;;
5,05E-04;0,961805678;;;
4,98E-04;0,962303483;;;
4,94E-04;0,962797288;;;
4,86E-04;0,963283238;;;
4,84E-04;0,963767288;;;
4,81E-04;0,964248336;;;
4,70E-04;0,964718161;;;
4,64E-04;0,965181912;;;
4,60E-04;0,965642017;;;
4,56E-04;0,966097704;;;
4,48E-04;0,966545346;;;
4,44E-04;0,966989395;;;
4,35E-04;0,967424271;;;
4,33E-04;0,967857666;;;
4,27E-04;0,968284283;;;
4,24E-04;0,968707882;;;
4,22E-04;0,969129624;;;
4,17E-04;0,96954666;;;
4,10E-04;0,969957157;;;
4,07E-04;0,970364481;;;
4,00E-04;0,970764599;;;
3,91E-04;0,971155714;;;
3,86E-04;0,971541943;;;
3,82E-04;0,971924428;;;
3,81E-04;0,972304934;;;
3,76E-04;0,972681404;;;
3,71E-04;0,973052551;;;
3,67E-04;0,973419436;;;
3,64E-04;0,973782998;;;
3,59E-04;0,974142376;;;
3,51E-04;0,974493482;;;
3,49E-04;0,974842295;;;
3,45E-04;0,975187274;;;
3,42E-04;0,975529401;;;
3,41E-04;0,975870612;;;
3,38E-04;0,976208237;;;
3,31E-04;0,976539519;;;
3,29E-04;0,97686886;;;
3,26E-04;0,977194771;;;
3,16E-04;0,977510557;;;
3,13E-04;0,977823384;;;
3,11E-04;0,978134309;;;
3,10E-04;0,978444352;;;
3,06E-04;0,978750564;;;
3,02E-04;0,979052932;;;
3,00E-04;0,979352525;;;
2,91E-04;0,979643747;;;
2,87E-04;0,979930415;;;
2,83E-04;0,980212951;;;
2,79E-04;0,980492356;;;
2,77E-04;0,980769841;;;
2,74E-04;0,981043378;;;
2,72E-04;0,98131519;;;
2,69E-04;0,981584516;;;
2,62E-04;0,981846358;;;
2,61E-04;0,982107551;;;
2,59E-04;0,982366347;;;
2,56E-04;0,982622713;;;
2,53E-04;0,982875999;;;
2,50E-04;0,983125738;;;
2,47E-04;0,983372771;;;
2,43E-04;0,983615887;;;
2,39E-04;0,983855145;;;
2,38E-04;0,984093493;;;
2,35E-04;0,984328478;;;
2,33E-04;0,984561876;;;
2,33E-04;0,984794692;;;
2,29E-04;0,98502417;;;
2,24E-04;0,98524834;;;
2,22E-04;0,985470738;;;
2,19E-04;0,985690225;;;
2,14E-04;0,985904687;;;
2,13E-04;0,986118113;;;
2,10E-04;0,986328236;;;
2,09E-04;0,986537686;;;
2,06E-04;0,98674355;;;
1,99E-04;0,986942155;;;
1,96E-04;0,9871381;;;
1,94E-04;0,987331787;;;
1,93E-04;0,987525077;;;
1,91E-04;0,987715759;;;
1,89E-04;0,987904998;;;
1,86E-04;0,988090854;;;
1,81E-04;0,988272253;;;
1,79E-04;0,988451303;;;
1,77E-04;0,988628235;;;
1,75E-04;0,988803143;;;
1,72E-04;0,988975549;;;
1,71E-04;0,98914686;;;
1,69E-04;0,989315915;;;
1,67E-04;0,98948288;;;
1,65E-04;0,989647678;;;
1,60E-04;0,989808083;;;
1,59E-04;0,98996716;;;
1,54E-04;0,990121334;;;
1,52E-04;0,99027334;;;
1,49E-04;0,990422646;;;
1,49E-04;0,990571661;;;
1,47E-04;0,990719057;;;
1,46E-04;0,990865091;;;
1,44E-04;0,991009447;;;
1,43E-04;0,991152804;;;
1,39E-04;0,99129197;;;
1,37E-04;0,991429444;;;
1,36E-04;0,991565848;;;
1,34E-04;0,991700284;;;
1,33E-04;0,991833562;;;
1,31E-04;0,991964722;;;
1,29E-04;0,992093462;;;
1,28E-04;0,992221555;;;
1,27E-04;0,992348618;;;
1,23E-04;0,992471787;;;
1,21E-04;0,992592749;;;
1,20E-04;0,992712454;;;
1,17E-04;0,992829886;;;
1,15E-04;0,992944583;;;
1,15E-04;0,99305909;;;
1,11E-04;0,993170586;;;
1,09E-04;0,99327924;;;
1,08E-04;0,993387119;;;
1,07E-04;0,993494549;;;
1,06E-04;0,993601028;;;
1,03E-04;0,993704189;;;
1,01E-04;0,99380496;;;
1,00E-04;0,993905019;;;
9,97E-05;0,994004709;;;
9,87E-05;0,994103437;;;
9,74E-05;0,994200859;;;
9,64E-05;0,994297263;;;
9,53E-05;0,994392539;;;
9,36E-05;0,994486187;;;
9,17E-05;0,994577855;;;
8,97E-05;0,99466757;;;
8,90E-05;0,994756547;;;
8,75E-05;0,994844003;;;
8,63E-05;0,994930332;;;
8,39E-05;0,995014221;;;
8,31E-05;0,995097315;;;
8,25E-05;0,995179779;;;
8,09E-05;0,995260687;;;
7,96E-05;0,995340267;;;
7,82E-05;0,995418422;;;
7,75E-05;0,995495969;;;
7,68E-05;0,995572756;;;
7,55E-05;0,995648253;;;
7,48E-05;0,995723046;;;
7,31E-05;0,995796186;;;
7,26E-05;0,995868815;;;
7,17E-05;0,995940495;;;
7,12E-05;0,996011671;;;
7,00E-05;0,996081681;;;
6,92E-05;0,996150847;;;
6,79E-05;0,996218703;;;
6,69E-05;0,996285569;;;
6,57E-05;0,99635122;;;
6,53E-05;0,996416561;;;
6,34E-05;0,99648001;;;
6,15E-05;0,996541516;;;
6,08E-05;0,996602299;;;
6,02E-05;0,996662523;;;
5,96E-05;0,99672215;;;
5,83E-05;0,996780496;;;
5,79E-05;0,996838444;;;
5,67E-05;0,996895117;;;
5,64E-05;0,996951516;;;
5,53E-05;0,99700678;;;
5,49E-05;0,997061636;;;
5,40E-05;0,997115619;;;
5,30E-05;0,997168648;;;
5,27E-05;0,997221313;;;
5,03E-05;0,997271662;;;
4,95E-05;0,997321191;;;
4,87E-05;0,997369937;;;
4,84E-05;0,997418308;;;
4,78E-05;0,997466137;;;
4,73E-05;0,997513394;;;
4,62E-05;0,997559566;;;
4,57E-05;0,997605267;;;
4,47E-05;0,997649935;;;
4,43E-05;0,99769421;;;
4,35E-05;0,997737753;;;
4,26E-05;0,997780322;;;
4,16E-05;0,997821913;;;
4,15E-05;0,997863396;;;
4,09E-05;0,997904323;;;
4,04E-05;0,997944722;;;
4,01E-05;0,997984779;;;
3,88E-05;0,998023621;;;
3,80E-05;0,998061598;;;
3,75E-05;0,998099095;;;
3,73E-05;0,998136427;;;
3,71E-05;0,998173525;;;
3,65E-05;0,998210047;;;
3,62E-05;0,998246213;;;
3,60E-05;0,998282168;;;
3,57E-05;0,998317875;;;
3,48E-05;0,998352672;;;
3,39E-05;0,998386579;;;
3,34E-05;0,998419954;;;
3,28E-05;0,998452753;;;
3,22E-05;0,998484911;;;
3,20E-05;0,998516879;;;
3,13E-05;0,998548206;;;
3,08E-05;0,998579033;;;
3,07E-05;0,998609724;;;
2,99E-05;0,998639604;;;
2,92E-05;0,998668796;;;
2,88E-05;0,99869758;;;
2,84E-05;0,998726017;;;
2,76E-05;0,998753617;;;
2,73E-05;0,998780868;;;
2,69E-05;0,99880776;;;
2,67E-05;0,998834437;;;
2,66E-05;0,99886101;;;
2,63E-05;0,998887329;;;
2,60E-05;0,998913295;;;
2,53E-05;0,998938551;;;
2,44E-05;0,998962947;;;
2,44E-05;0,998987311;;;
2,35E-05;0,999010848;;;
2,34E-05;0,999034234;;;
2,29E-05;0,999057184;;;
2,25E-05;0,999079709;;;
2,21E-05;0,999101772;;;
2,18E-05;0,999123555;;;
2,15E-05;0,999145097;;;
2,13E-05;0,999166348;;;
2,11E-05;0,99918744;;;
2,09E-05;0,999208316;;;
1,99E-05;0,999228231;;;
1,98E-05;0,999247995;;;
1,96E-05;0,999267588;;;
1,91E-05;0,999286674;;;
1,89E-05;0,999305609;;;
1,85E-05;0,999324092;;;
1,84E-05;0,999342444;;;
1,82E-05;0,99936068;;;
1,77E-05;0,999378418;;;
1,71E-05;0,999395532;;;
1,70E-05;0,999412568;;;
1,67E-05;0,999429293;;;
1,63E-05;0,999445628;;;
1,59E-05;0,999461493;;;
1,55E-05;0,999477026;;;
1,53E-05;0,999492309;;;
1,51E-05;0,99950741;;;
1,43E-05;0,999521728;;;
1,42E-05;0,999535903;;;
1,36E-05;0,999549481;;;
1,33E-05;0,999562755;;;
1,31E-05;0,999575884;;;
1,29E-05;0,999588813;;;
1,24E-05;0,999601189;;;
1,21E-05;0,999613292;;;
1,19E-05;0,999625236;;;
1,17E-05;0,999636938;;;
1,10E-05;0,999647932;;;
1,08E-05;0,999658724;;;
1,06E-05;0,999669369;;;
1,04E-05;0,999679761;;;
1,03E-05;0,999690077;;;
1,00E-05;0,999700079;;;
9,90E-06;0,999709977;;;
9,75E-06;0,999719731;;;
9,49E-06;0,999729218;;;
9,15E-06;0,999738364;;;
8,99E-06;0,999747351;;;
8,77E-06;0,999756122;;;
8,73E-06;0,999764852;;;
8,56E-06;0,99977341;;;
8,52E-06;0,999781934;;;
7,96E-06;0,999789897;;;
7,85E-06;0,99979775;;;
7,61E-06;0,999805357;;;
7,41E-06;0,999812771;;;
7,26E-06;0,999820031;;;
7,02E-06;0,999827049;;;
6,83E-06;0,999833879;;;
6,61E-06;0,999840484;;;
6,45E-06;0,999846935;;;
6,34E-06;0,999853273;;;
6,03E-06;0,999859306;;;
5,97E-06;0,999865276;;;
5,67E-06;0,999870941;;;
5,57E-06;0,999876515;;;
5,43E-06;0,999881945;;;
5,19E-06;0,999887131;;;
5,09E-06;0,999892222;;;
5,03E-06;0,999897249;;;
4,89E-06;0,999902143;;;
4,73E-06;0,999906877;;;
4,60E-06;0,999911481;;;
4,48E-06;0,999915964;;;
4,27E-06;0,999920234;;;
4,10E-06;0,99992433;;;
3,95E-06;0,999928278;;;
3,87E-06;0,999932143;;;
3,76E-06;0,999935905;;;
3,61E-06;0,999939517;;;
3,58E-06;0,999943093;;;
3,34E-06;0,999946431;;;
3,25E-06;0,999949686;;;
3,12E-06;0,999952808;;;
3,00E-06;0,999955805;;;
2,71E-06;0,999958511;;;
2,63E-06;0,999961142;;;
2,50E-06;0,999963643;;;
2,39E-06;0,999966033;;;
2,29E-06;0,999968326;;;
2,10E-06;0,999970424;;;
2,05E-06;0,999972471;;;
2,01E-06;0,999974479;;;
1,88E-06;0,999976356;;;
1,69E-06;0,999978045;;;
1,63E-06;0,999979673;;;
1,55E-06;0,999981221;;;
1,48E-06;0,999982701;;;
1,39E-06;0,999984087;;;
1,38E-06;0,999985468;;;
1,27E-06;0,99998674;;;
1,18E-06;0,999987917;;;
1,15E-06;0,999989066;;;
1,03E-06;0,9999901;;;
9,69E-07;0,999991069;;;
8,80E-07;0,999991949;;;
7,65E-07;0,999992714;;;
7,28E-07;0,999993442;;;
6,63E-07;0,999994105;;;
6,13E-07;0,999994717;;;
5,36E-07;0,999995253;;;
4,73E-07;0,999995726;;;
4,36E-07;0,999996162;;;
4,13E-07;0,999996575;;;
3,93E-07;0,999996969;;;
3,12E-07;0,999997281;;;
3,03E-07;0,999997584;;;
2,81E-07;0,999997865;;;
2,60E-07;0,999998125;;;
2,46E-07;0,999998371;;;
2,19E-07;0,999998591;;;
1,88E-07;0,999998779;;;
1,77E-07;0,999998956;;;
1,56E-07;0,999999113;;;
1,46E-07;0,999999259;;;
1,21E-07;0,99999938;;;
1,03E-07;0,999999483;;;
1,01E-07;0,999999583;;;
8,89E-08;0,999999672;;;
8,70E-08;0,999999759;;;
7,76E-08;0,999999837;;;
7,08E-08;0,999999908;;;
4,74E-08;0,999999955;;;
4,42E-08;0,999999999;;;
3,59E-32;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
1,75E-33;0,999999999;;;
