Axe_X,Axe_Y,Name,Cluster
-14.395993,-23.73259,Garen (jeu vidÃ©o League of Legends),Groupe 7
-25.607304,5.0089316,Garfield,Groupe 4
-24.557997,-25.836245,Gargamel (BD les Schtroumf),Groupe 7
-13.746564,-17.115314,Gasai Yuno (manga Mirai Nikki),Groupe 7
-21.471996,-27.552105,Gaston Lagaffe ,Groupe 4
-31.823444,-2.1933446,GÃ©ant Vert,Groupe 7
-14.322569,21.362017,Gene Hackman (acteur amÃ©ricain),Groupe 8
-15.440073,0.38672525,GÃ©nÃ©ral Shepard (Mass Effect),Groupe 1
-13.416101,-7.138113,Genie Dans Aladin ,Groupe 7
33.71578,-8.4149065,Georg Friedrich Bernhard Riemann (mathÃ©maticien allemand),Groupe 5
-20.096148,-26.289078,George Abitbol (film La Classe amÃ©ricaine),Groupe 7
6.889945,48.27803,George Boole (mathÃ©maticien brittanique),Groupe 3
-14.346967,24.940119,George Clooney ,Groupe 8
37.70071,-14.594317,George Washington (prÃ©sident amÃ©ricain),Groupe 5
23.67521,-2.2603002,Georges Bizet (musicien franÃ§ais),Groupe 0
20.45938,7.5204816,Georges Brassens (chanteur),Groupe 0
26.77347,5.8850346,Georges Clemenceau ()[Dhomme politique),Groupe 0
23.753195,40.447475,GÃ©rard Depardieu,Groupe 6
8.954161,51.979965,GÃ©rard Majax (illusioniste),Groupe 3
25.4136,35.61842,GÃ©rard Vaillant (enseignant Ã  l'INSA),Groupe 3
11.071551,-1.2698518,Ghost Rider ,Groupe 1
6.2761073,32.25304,GiÃ©drÃ© (chanteuse),Groupe 3
13.130099,-22.711636,Gilgamesh ,Groupe 1
-33.164764,-21.436668,Gimli,Groupe 7
4.4714804,-10.587517,Ginrei Kuchiki ,Groupe 1
3.6012824,9.032277,girafe,Groupe 8
37.917507,-7.607652,Giuseppe Verdi (compositeur romantique italien),Groupe 5
-26.023191,-7.134634,GLaDOS (jeu vidÃ©o Portal),Groupe 7
2.008539,-11.841467,Glen Johnson ,Groupe 1
20.965014,0.56148404,Godefroy de Bouillon,Groupe 0
14.032487,-17.073776,Gokudera Hayato ,Groupe 1
-28.417423,-1.2654029,Goldorak,Groupe 9
-27.730118,-5.120343,Gollum,Groupe 4
-42.61507,-20.174051,Gon (Hunter x hunter),Groupe 7
2.9655874,-9.559885,Gonzalo Higuain ,Groupe 1
-12.93702,-24.443392,Gordon Freeman ,Groupe 7
0.34019768,19.382902,Gordon Ramsay,Groupe 8
6.6640368,47.15049,Gotaga (Corentin Houssein joueur de jeu video),Groupe 3
32.3196,-8.410957,Gottfried Wilhelm Leibniz (polymate allemand),Groupe 5
26.929886,12.897244,Grace Kelly ,Groupe 0
-3.160651,31.88947,Graham Chapman ,Groupe 5
-41.360744,-31.605251,Green Arrow ,Groupe 7
3.0830622,-8.767479,Gregory Goyle ,Groupe 1
-25.698078,8.171676,Groot,Groupe 7
-25.33469,8.538407,Grosminet,Groupe 7
-23.005901,-2.3154812,Grosminet (personnage de Titi),Groupe 7
4.1039286,-8.645813,Guigui ,Groupe 1
11.537698,-7.0503554,Guillaume Apollinaire ,Groupe 1
6.7545276,49.612328,Guillaume Meurice (chroniqueur radio),Groupe 3
29.34369,8.990153,Gustave Eiffel,Groupe 0
-43.088345,-21.2202,Guts (Berserk),Groupe 4
25.537844,10.265291,Guy Ligier International de Rugby patron d'Ã©curie de sport auto constructeur automobile,Groupe 0
24.539738,36.140972,Guy NovÃ¨s (entraineur de rugby),Groupe 8
-28.00779,-6.5804486,HadÃ¨s,Groupe 7
-21.116755,2.0588834,HAL 9000 (ordinateur 2001 OdysÃ©e de l'Espace),Groupe 7
-34.478477,-23.959408,Han Solo (star wars),Groupe 4
-43.5048,-10.440712,Hannibal Lecter,Groupe 7
-22.889946,-3.201531,Happy ,Groupe 7
4.378132,39.899982,Haroun (humoriste),Groupe 3
-14.937552,25.206991,Harrison Ford,Groupe 8
-37.236046,-32.24481,Harry Potter (personnage de livre),Groupe 9
3.7682133,-10.171989,Haru Glory ,Groupe 1
-25.220228,-22.569414,Hatsune Miku (humanoÃ¯de japonaise),Groupe 4
8.8044405,50.2022,hayao miyazaki,Groupe 3
-9.100547,5.362804,HCMin,Groupe 5
-12.371814,-16.704065,HÃ©lÃ¨ne de Troie,Groupe 7
33.29253,-8.403913,Helmut Kohl (homme politique allemand),Groupe 5
20.716778,8.875257,Henri IV (roi de france),Groupe 0
30.252518,9.449573,Henri PoincarÃ©,Groupe 0
28.186779,8.394679,Henri-LÃ©on Lebesgue (mathÃ©maticien),Groupe 0
33.57046,-11.996996,Herbert Von Karajan,Groupe 5
-16.319,-22.966888,Hercule (demi-dieu romain),Groupe 7
-29.85247,-10.961163,Hercule Poirot,Groupe 7
36.03418,-8.323447,HergÃ© (dessinateur Tintin),Groupe 5
-30.747517,-24.105537,Hermione Granger ,Groupe 4
-6.819084,12.495699,Hillary Clinton (femme politique amÃ©ricaine),Groupe 8
-14.044917,-18.290628,Hinamori Amu (personnage principal du manga Shugo Chara),Groupe 7
-28.579704,-36.41002,Homer Simpson,Groupe 9
3.5766673,22.144566,Horst Seehofer (homme politique allemand),Groupe 8
-33.94333,-24.881954,Hubert Bonnisseur de la Bath,Groupe 4
11.412793,36.64441,hubert felix thiefaine (chanteur),Groupe 3
7.035092,19.356253,Hubert Reeves,Groupe 8
13.073709,44.10549,HUGO PÃ©lussin CDC (Ã©tudiant INSA),Groupe 3
2.483901,-12.403984,Hugo Simpson ,Groupe 1
-36.117855,-3.6440403,Hulk,Groupe 9
-35.631123,-4.505101,Hulk (super hÃ©ros marvel),Groupe 9
2.233053,-10.912135,Hyomin ,Groupe 1
-41.146408,-31.607655,Ichigo Kurosaki (manga Bleach),Groupe 4
-24.541933,3.9112968,IdÃ©fix,Groupe 7
3.4784772,-12.912052,Iggy Koopa ,Groupe 1
36.09002,-13.906613,Il faut sauver Willy,Groupe 5
-32.247967,-8.04414,Illidan Hurlorage,Groupe 7
-37.83161,-21.243252,Indiana Jones,Groupe 7
13.13015,-22.711653,Indira Priyadarshini Gandhi ,Groupe 1
-30.582409,-10.597668,Inspecteur Columbo (perso sÃ©rie tv du mÃªme nom),Groupe 4
2.3825402,-19.647608,Ion Antonescu ,Groupe 1
-37.88688,-26.92206,Iron Man /Tony Stark (Marvel),Groupe 9
35.790318,-13.344429,Isaac Asimov,Groupe 5
37.07698,-1.19831,Isaac Newton,Groupe 6
22.428001,34.499878,Isabelle,Groupe 8
19.113495,37.811855,Isabelle Adjani (actrice franÃ§aise),Groupe 3
3.7497232,-9.411417,Itay Sheshter ,Groupe 1
6.3448753,-24.711252,Ivan Ezequiel Lavezzi ,Groupe 1
21.682693,46.96774,Ivan Leplumey (enseignant INSA Rennes),Groupe 6
3.1367638,-10.561098,Ivan Vanko (film: Iron Man),Groupe 1
-19.341562,-18.020102,Izuku Midoriya (hÃ©ros shonen),Groupe 7
-34.00095,1.1841258,Izuna,Groupe 7
1.7114038,-10.80716,J.P. Perkins ,Groupe 1
40.21727,-4.833348,J.R.R Tolkien,Groupe 5
-3.7762637,4.1939425,Jabba le Hutt	 ,Groupe 1
-12.810365,-24.317482,Jack Bioshock,Groupe 7
-30.354523,-21.404127,Jack Frost (LÃ©gende amÃ©ricaine),Groupe 7
-11.099641,24.373487,Jack Nicholson (acteur amÃ©ricain),Groupe 8
-17.34376,-28.160471,Jack Sparrow,Groupe 4
-12.852461,27.067236,Jackie Chan (acteur chinois),Groupe 8
2.2399843,4.9352474,jacques ANTILLE,Groupe 7
37.190052,-7.4680424,Jacques Brel (chanteur),Groupe 5
5.9841013,52.52102,Jacques Cheminade,Groupe 3
3.1959097,54.939293,Jacques Chirac,Groupe 6
24.276768,34.443073,jacques laffite,Groupe 8
25.315329,8.397867,Jacques Martin (animateur tv franÃ§ais),Groupe 0
-25.686546,-25.539175,Jacquouille la fripouille (film Les visiteurs),Groupe 7
-46.39704,-21.173042,Jaime Lannister ,Groupe 4
-19.81857,-34.495792,Jake Peralta (personnage de Brooklyn Nine Nine),Groupe 4
14.626714,51.739704,Jamal Benhlal (enseignant INSA),Groupe 6
15.2056265,50.48021,JAMAL LE POTO DE TITOUAN,Groupe 3
-1.8483016,33.21363,Jamel Debbouze ,Groupe 3
-17.970337,-26.126888,James Adams,Groupe 4
2.8174226,18.624659,James Blunt (musicien brittanique),Groupe 8
-39.31512,-31.45635,James Bond,Groupe 9
-0.8963588,4.885644,James Potter ,Groupe 1
3.219577,42.450195,Jamie (c'est pas sorcier),Groupe 3
39.023735,-5.0162935,Jane Austen,Groupe 5
-12.794154,-17.87978,Jane Eyre,Groupe 7
3.1383727,-12.029029,Jango Fett ,Groupe 1
-30.41369,1.4026215,Janna (League of Legends),Groupe 7
3.9460673,-12.134117,Jappeloup de Luze ,Groupe 1
-29.87965,-32.45894,Jasmine,Groupe 4
-13.195547,-24.876112,Jax,Groupe 7
2.1311264,-9.79395,Jean Cassou ,Groupe 1
28.78834,3.7777507,Jean d'Ormesson (acadÃ©mie franÃ§aise dÃ©cÃ©dÃ©),Groupe 0
28.536816,0.72996056,Jean de La Fontaine,Groupe 0
3.0898197,37.221596,Jean Dujardin,Groupe 6
3.5399094,-8.007895,Jean Havoc ,Groupe 1
23.8157,34.266838,Jean Le Cam ()[Dnavigateur),Groupe 8
7.9504967,51.017372,Jean Luc Reichmann,Groupe 3
6.2102046,54.383053,Jean Marc Ayrault,Groupe 3
11.23589,49.204796,Jean Messiha (Ã©narque et docteur en sciences Ã©conomiques),Groupe 3
28.122728,5.8563113,Jean Moulin,Groupe 0
35.427265,-7.818557,Jean Paul 2,Groupe 5
7.405261,53.312283,JEAN PAUL VIRAPOULLE (MAIRE DU 440),Groupe 3
27.955551,8.594827,Jean Perrin,Groupe 0
24.475931,34.381706,Jean Pierre Rives,Groupe 8
30.641043,4.5781193,Jean Racine (dramaturge franÃ§ais),Groupe 0
30.405779,-10.442612,Jean SÃ©bastien Bach,Groupe 5
6.920329,-17.470448,Jean XXIII ,Groupe 1
28.959742,4.074353,Jean-Christophe Victor,Groupe 0
4.0935707,4.57025,Jean-Claude FranÃ§ois ,Groupe 1
3.397733,-11.18313,Jean-Claude Pascal ,Groupe 1
-9.1137705,27.154802,Jean-Claude Van Damme,Groupe 8
10.328092,46.873825,Jean-David ,Groupe 3
27.541306,10.266907,Jean-FranÃ§ois Champollion (Ã©gyptologue franÃ§ais),Groupe 0
14.186306,35.062763,Jean-Jacques Goldman (chanteur franÃ§ais),Groupe 6
28.497038,1.8400793,Jean-Jacques Rousseau,Groupe 0
25.067059,34.67762,Jean-Louis Gasset (entraineur foot),Groupe 8
14.361359,49.02159,Jean-Louis Merrien (Professeur de Maths),Groupe 3
1.5283222,-10.161119,Jean-Luc Bret ,Groupe 1
5.302261,54.7764,Jean-Luc MÃ©lenchon ,Groupe 3
10.384539,50.63164,Jean-Marc Jancu (enseignant INSA),Groupe 3
6.2343974,57.269115,Jean-Marie Le Pen,Groupe 6
25.160202,8.545933,jean-Paul Belmondo,Groupe 0
4.2644486,-11.355456,Jean-Paul Rouland ,Groupe 1
25.68199,39.917183,Jean-Philippe Durand,Groupe 6
27.065529,6.7913985,Jean-Pierre Coffe (animateur gastronome),Groupe 0
8.205172,51.419785,Jean-Pierre Pernault,Groupe 3
28.203709,7.2353244,Jeanne d'Arc,Groupe 0
0.26922125,-12.949353,Jeanne Hachette ,Groupe 1
-14.034382,-6.5632277,Jebediah Kerman ,Groupe 7
11.071383,-1.2699674,Jebediah Springfield ,Groupe 1
-8.12951,23.241749,Jennifer Lawrence (actrice principale de Hunger Games),Groupe 8
-0.60031545,-12.893514,Jennifer Morrison ,Groupe 1
15.513425,48.704456,Jerome Trochon(professeur de mathÃ©matiques),Groupe 3
-22.113218,-3.755363,Jerry,Groupe 7
4.2125425,5.6647696,Jessica Alba (actrice amÃ©ricaine)),Groupe 8
-22.07436,-35.03447,Jessica Day (personnage de New Girl),Groupe 7
-1.2618542,-13.695626,Jessica Jung ,Groupe 1
30.945593,-7.8938518,Jesus,Groupe 5
33.559563,-6.8675294,JÃ©sus Christ ,Groupe 5
-2.975959,31.518255,Jet Li,Groupe 8
-1.3021828,-12.665451,Jiemma  ,Groupe 1
-25.647617,-21.577084,Jill (Va-11 Hall-a),Groupe 7
-13.21139,25.60783,Jim Carrey,Groupe 8
34.21401,-16.538897,Jimi Hendrix,Groupe 5
-1.8454831,-12.061178,Jimmy de Santa ,Groupe 1
-0.6230746,15.56524,Jimmy Page (guitariste de Led Zeppelin),Groupe 8
-3.7762735,4.1940026,Jimmy Pegorino  ,Groupe 1
-25.85769,-15.143175,Jinx,Groupe 7
3.0418646,19.85576,JK Rowling,Groupe 8
2.6690881,18.70372,JK Rowling (auteure de Harry Potter),Groupe 8
25.823015,27.659565,Jocelyn Gourvennec (footballeur franÃ§ais),Groupe 8
30.083887,29.630632,Joe Wilfreid Tsonga,Groupe 8
-1.9906747,-13.263449,JoÃ«l Barillet ,Groupe 1
-25.335995,-33.79762,Joey (friends),Groupe 4
6.2989373,-15.738731,Joffrey Baratheon ,Groupe 1
-2.5637507,-12.623019,Johann Bois ,Groupe 1
34.747303,-8.836976,Johannes Kepler (astronome),Groupe 5
-11.660811,27.851526,John Cena (Catcheur),Groupe 8
4.9075217,4.142905,John Coffey ,Groupe 1
36.74103,-13.266872,John Fitzgerald Kennedy (prÃ©sident amÃ©ricain dit JFK),Groupe 5
40.565006,-2.5213048,John Lennon,Groupe 5
-15.663659,-37.445583,John Locke (sÃ©rie TV: Lost),Groupe 7
-37.770744,-13.177361,John Rambo,Groupe 4
-12.817617,-31.590557,John Watson,Groupe 7
-0.5323542,-16.264395,Johnny Ace ,Groupe 1
-13.175525,28.641813,Johnny Depp,Groupe 8
32.22218,9.657842,Johnny Halliday,Groupe 2
20.639553,6.4169717,Johnny Halliday (musicien),Groupe 0
-15.172236,27.954155,Johnny Sins (acteur pornographique),Groupe 8
-13.440288,-32.82948,JOJO (personnage de sÃ©rie JOJO Bizarre adventure),Groupe 7
-34.553062,-11.290794,Joker,Groupe 7
-46.138233,-22.50724,Jon Snow  (personnage de Game of thrones),Groupe 9
-18.967625,-18.15569,Jonathan Joestar (perso de manga),Groupe 7
-3.4643922,23.832638,JONNY WILKINSON,Groupe 8
-0.5323542,-16.264395,Jordan Amavi ,Groupe 1
-0.5323542,-16.264395,JosÃ© Mujica ,Groupe 1
34.58023,-11.137281,Joseph Goebbels (dirigeant nazi),Groupe 5
-17.235683,-22.080729,Joseph Joestar (personnage Manga),Groupe 7
28.841873,-6.5477962,Joseph Staline,Groupe 5
-23.511719,-34.88121,JosÃ©phine (sÃ©rie TV: JosÃ©phine Ange Gardien),Groupe 7
-8.549843,-1.275589,Josiane Villory,Groupe 3
10.915155,47.025295,Josselin Stark,Groupe 3
-9.916291,15.135,Joyce Carol Oates (romanciÃ¨re amÃ©ricaine),Groupe 8
15.185502,39.271496,Joyce Jonathan,Groupe 3
5.267447,-19.824831,Jubia Lokser ,Groupe 1
8.127624,35.4406,Jul (rappeur),Groupe 3
31.103228,-4.6035695,Jules Cesar ,Groupe 5
28.770412,2.1298814,Jules Verne (Ã©crivain),Groupe 0
-0.5323542,-16.264395,Julien Brellier ,Groupe 1
10.697501,33.568146,Julien DorÃ© (chanteur),Groupe 3
11.495004,19.442308,Julien Lepers,Groupe 8
3.4557908,-15.726115,Juliet ,Groupe 1
5.267447,-19.824831,Julio (Le Grand HÃ´tel) ,Groupe 1
-20.860361,-15.113688,Jupiter (Zeus romain),Groupe 7
-2.0228155,14.394074,Justin Bieber,Groupe 8
5.9272375,34.660122,Kaaris (rappeur),Groupe 3
3.4557908,-15.726115,Kaguya ?tsutsuki ,Groupe 1
31.335014,24.77858,Karim Benzema (footballeur),Groupe 6
32.338577,-8.416975,Karl Marx,Groupe 5
35.142986,-9.158076,Karl Weierstrass (mathÃ©maticien allemand du 19Ã¨me sciÃ¨cle),Groupe 5
-39.75143,-20.028055,Katniss Everdeen,Groupe 7
3.4557908,-15.726115,Katsumi ,Groupe 1
-4.7185497,-20.618776,Katsura Kotonoha ,Groupe 1
-3.9773011,20.188595,Kawhi leonard ( basketeur americain ),Groupe 8
-3.7762637,4.1939425,Kayako Saeki / The Grudge ,Groupe 1
4.4403768,19.16591,Keith Urban (chanteur),Groupe 8
3.4557908,-15.726115,Kelly Groucutt ,Groupe 1
1.6051702,16.48269,Ken Block (pilote amÃ©ricain),Groupe 8
-17.925114,-28.120642,Ken le survivant (manga),Groupe 4
11.936014,32.121677,Kendji Girac,Groupe 3
-3.4689307,15.115196,Kendrick Lamar,Groupe 8
-22.91697,4.168903,Kermit (marionette du muppet Show),Groupe 7
7.896968,42.823868,Kev Adams,Groupe 3
-12.805626,24.532831,Kevin Costner (acteur amÃ©ricain),Groupe 8
26.030272,25.440697,Kevin Mayer (dÃ©cathlon),Groupe 8
-12.419334,24.002993,Kevin Spacey (acteur amÃ©ricain),Groupe 8
-33.39176,-10.71998,Keyser Soze,Groupe 7
3.4557908,-15.726115,Kiba Inuzuka ,Groupe 1
3.4557908,-15.726115,Kick-Ass ,Groupe 1
3.7257783,23.390032,Kim Jong-un ,Groupe 8
3.4557908,-15.726115,Kim Sung Kyu ,Groupe 1
4.1146517,13.863911,Kim Tae-hyung (chanteur sud-corÃ©en),Groupe 8
-23.595087,-6.89628,King K. Rool (Donkey Kong Country),Groupe 7
-43.54468,-10.979208,Kira (death note),Groupe 7
-13.474096,-1.1592566,Kirby,Groupe 7
-21.452543,-9.62909,Kirby (personnage de jeu vidÃ©o),Groupe 7
-26.072218,0.20045342,Kirikou,Groupe 7
-13.869809,-23.952879,Kirito (SAO),Groupe 7
-33.772102,-16.944496,Kirua (du manga Hunter x Hunter,Groupe 7
3.4557908,-15.726115,Kiwi ,Groupe 1
3.4557908,-15.726115,Kjarl (dofus) ,Groupe 1
-0.7525728,11.1155815,Kobe Bryant (Basketteur Proffesionel),Groupe 8
3.4557908,-15.726115,Koishi Shidou ,Groupe 1
3.4557908,-15.726115,Konstantin Oustinovitch Tchernenko ,Groupe 1
-27.618654,0.53565437,Koro-sensei ,Groupe 7
6.1052127,-13.175289,Krystal Wallas,Groupe 1
6.1052127,-13.175289,Kuragari Uroshima ,Groupe 1
28.410389,-13.052441,Kurt Cobain,Groupe 5
-29.413965,-20.772846,Kvothe personnage principal des chroniques du tueur de roi,Groupe 7
32.40366,25.577066,Kylian MbappÃ© (joueur de foot),Groupe 6
-36.14172,-16.782236,Kylo Ren (perso de star wars),Groupe 7
6.1052127,-13.175289,Kyurem ,Groupe 1
-28.673283,-32.613453,L,Groupe 7
-32.441696,-1.1968279,L (personnage de Death Note),Groupe 7
-23.54609,-31.437649,L'arbitre des tournois dans dragonball,Groupe 7
6.1052127,-13.175289,L'homme invisible,Groupe 1
6.1052127,-13.175289,L'homme qui passe,Groupe 1
6.1052127,-13.175289,la copine de neymar ,Groupe 1
6.1052127,-13.175289,La crÃ©ature de Frankenstein ,Groupe 1
-26.300045,-23.689552,La fÃ©e clochette ,Groupe 7
0.19911182,-19.857176,la femme de leonidas ,Groupe 1
0.19911182,-19.857176,La Fenetre De Ma Chambre  ,Groupe 1
6.1015387,-10.803776,La fourmi ,Groupe 1
3.53922,-18.572021,La Licorne ,Groupe 1
-21.018745,6.4752874,La linea (Personnage de vieux dessin animÃ©),Groupe 7
-23.694466,-26.191095,La mÃ©chante sorciÃ¨re de l'Ouest (personnage du  Magicien d'Oz),Groupe 7
-23.958445,5.159111,La PanthÃ¨re rose (perso dessin animÃ©),Groupe 7
-2.006493,-19.203299,La reine de Saba ,Groupe 1
-29.598148,-15.845691,La reine des neiges,Groupe 7
-33.668736,-0.08030147,la schtroumpfette,Groupe 7
2.6307898,-21.405048,Lacrim ,Groupe 1
41.15234,-5.8362174,Lady Diana,Groupe 5
-7.908825,19.28468,Lady Gaga ,Groupe 8
-33.91149,0.9167314,Ladybug hÃ©roÃ¯ne d'une sÃ©rie de magica girle,Groupe 7
-5.331632,18.159014,Lana del Rey,Groupe 8
-28.275122,-15.297897,Lara Croft,Groupe 4
9.160633,-19.840258,Lara Fabian ,Groupe 1
-12.82263,-18.37386,Larmina (film OSS 117),Groupe 7
-4.182362,4.972218,Laura Ingalls ,Groupe 1
32.002815,30.078485,Laure Manaudou,Groupe 6
7.040455,54.815296,laurent Fabius,Groupe 3
8.115684,-15.999842,Laurent Jalabert ,Groupe 1
7.919679,51.861824,Laurent Ruquier,Groupe 3
6.46662,53.509785,Laurent Wauquiez,Groupe 3
-10.987295,2.1920102,Le Bibendum Michelin ,Groupe 1
1.67349,-18.104036,Le Commandant Shepard ,Groupe 1
-13.316037,1.9800745,Le commissaire Navarro ,Groupe 1
-29.77488,-11.072755,Le Docteur ,Groupe 7
-26.76193,-29.2522,Le docteur (personnage de Doctor Who),Groupe 4
-0.5323542,-16.264395,Le Fauve ,Groupe 1
-0.5323542,-16.264395,Le foldingot (oksa pollock) ,Groupe 1
-24.056707,-29.09151,Le grand schtroumpf,Groupe 4
-0.5323542,-16.264395,Le Loup ,Groupe 1
-25.29357,6.5880666,Le Marsupilami ,Groupe 4
-0.5323542,-16.264395,Le mec indÃ©cis,Groupe 1
-0.5323542,-16.264395,Le NÃ©ant ,Groupe 1
6.645383,20.66977,Le Pape,Groupe 8
-0.18935731,4.732407,Le petit GrÃ©gory ,Groupe 1
5.3287964,-17.79651,Le ProphÃ¨te Mohammed ,Groupe 1
-0.5323542,-16.264395,Le quatriÃ¨me Hokage ,Groupe 1
-13.5011835,-34.950592,Le roi Arthur,Groupe 7
-16.978174,-10.269096,Le soleil des TÃ©lÃ©tubbies,Groupe 7
0.3279625,-13.784335,Le telephone dans toy story 3 ,Groupe 1
-26.546446,-11.815734,LeBlanc (personnage du jeu League of Legends),Groupe 7
-5.047506,28.359898,LeBron James ,Groupe 6
9.631496,14.956803,Lee "Faker" Sang-hyeok,Groupe 8
-21.076845,-17.506908,Lee Sin (League Of Legends),Groupe 7
-38.780087,-17.769768,Lelouch (Code Geass),Groupe 7
40.175907,-1.6591811,Lemmy Kilmister,Groupe 5
7.3738723,46.643734,LÃ©o Grasset (YouTuber Dirty Biology),Groupe 3
27.441143,4.4248424,LÃ©on Blum (homme politique franÃ§ais),Groupe 0
35.28742,-4.8068423,LÃ©onard de Vinci,Groupe 5
36.219078,-5.9157662,LÃ©onard Euler,Groupe 5
-13.99402,28.712927,LÃ©onardo Di Caprio,Groupe 8
-11.100637,6.3760986,Leopold II de Belgique,Groupe 5
3.5642319,42.51352,les FrÃ©rots (groupe de musique),Groupe 3
-0.42696548,-13.72532,les jumelle olson ,Groupe 1
-3.928563,22.395233,Lewis Hamilton,Groupe 8
-15.440074,0.3867257,Libellule ,Groupe 1
-21.468267,-3.7884843,Licorne,Groupe 4
-25.83272,-25.09641,Liesel Meminger ,Groupe 7
-14.590779,-20.646442,Lightning,Groupe 7
-2.8926227,13.373812,Lil Pump (rappeur amÃ©ricain),Groupe 8
-39.766235,-27.723757,Link (The legend of Zelda),Groupe 9
6.866419,31.173313,Lino,Groupe 3
25.228899,8.309828,Lino Ventura (acteur franÃ§ais),Groupe 0
-1.8412944,18.495848,Linus Torvalds,Groupe 8
12.75601,14.107204,Lionel Messi ,Groupe 6
-6.211533,-3.422912,Logan Evans ,Groupe 1
0.9771014,-5.0107236,Logan Walker ,Groupe 1
-3.1664515,13.737054,Logic (rappeur),Groupe 8
16.539743,48.754044,LoÃ¯c HervÃ© (professeur Ã  l'INSA),Groupe 3
23.871588,34.57862,Loic Peyron (navigateur),Groupe 8
7.1712446,34.19299,Lomepal (Antoine Valentinelli rappeur),Groupe 3
-38.56923,-10.072976,Lord Voldemort ,Groupe 4
6.444414,35.59194,Lorenzo,Groupe 3
0.96155745,-0.43239477,Loto ,Groupe 1
-27.032614,-17.37204,Lotus (Warframe),Groupe 7
-14.66587,21.070204,Lou Ferrigno (acteur du Hulk),Groupe 8
34.501568,-15.508085,Louis Armstrong (jazzman amÃ©ricain),Groupe 5
31.598423,9.428003,Louis de FunÃ¨s,Groupe 6
22.838888,11.763315,Louis IX (saint-Louis),Groupe 0
25.381517,10.418414,Louis Nicollin (prÃ©sident du club foot Montpellier),Groupe 0
30.049902,8.505255,Louis Pasteur,Groupe 0
34.025658,7.330871,Louis XIV,Groupe 6
33.296883,7.344837,Louis XVI,Groupe 6
26.83954,26.208138,Luc Abalo (joueur de hand franÃ§ais),Groupe 8
8.508845,50.48761,Luc Besson,Groupe 3
-4.9201765,-7.9961443,Lucas Hauchard (Squeezie),Groupe 1
26.83995,26.188147,Lucie Decosse (Judokate),Groupe 8
-37.52581,-15.340546,Lucifer ,Groupe 7
-35.66655,-18.309063,Lucky Luke (personnage de BD),Groupe 4
38.917118,-8.913734,Ludwig Van Bethoven,Groupe 5
-41.910294,-24.505255,Luffy (Personnage de One Piece),Groupe 4
-15.511748,-24.945185,Luigi (Mario),Groupe 7
-35.917324,-26.725,Luke Skywalker,Groupe 9
-31.017195,-21.260778,Luna Lovegood,Groupe 7
-2.1812215,-6.0378804,Lust ,Groupe 1
-25.282053,-18.733925,Lydia (personnage de Skyrim),Groupe 7
22.305279,46.91837,M'hamed Drissy (Directeur de l'INSA de Rennes),Groupe 2
15.726628,51.024,M. Le Russet (agent de sÃ©curitÃ©),Groupe 3
14.2699795,40.729977,Ma Grande  Soeur ,Groupe 3
18.16792,40.304314,Ma maman,Groupe 6
-1.4262438,4.9839215,Mace Windu,Groupe 7
-3.2302318,-6.6091094,Madame de Montespan ,Groupe 1
-5.560346,-5.610455,Mademoiselle Jeanne ,Groupe 1
-2.8576329,-5.181534,Madison Alamia ,Groupe 1
-9.267968,16.330582,madonna,Groupe 8
11.968442,43.39516,Mael Hamon (Ã©tudiant INSA),Groupe 3
-23.972519,-33.25047,Maggie Simpson,Groupe 7
-24.668594,9.660436,Magicarpe ,Groupe 7
-1.2657709,-5.3310013,Magna Charge ,Groupe 1
4.186399,14.136833,Malala Yousafzai (militante pakistanaise des droits des femmes),Groupe 8
-25.325527,-35.572712,Malcolm(personnage de Malcom),Groupe 4
-37.375843,-21.659534,Malicia (X-men),Groupe 7
10.58717,10.927001,Manuel Neuer (gardien de foot allemand),Groupe 8
14.677971,32.97953,Manuel Valls,Groupe 3
28.14772,-7.9624386,Mao Zedong,Groupe 5
-3.7949057,-7.675434,Maradona ,Groupe 1
25.075941,46.44294,Marc Briane (professeur INSA),Groupe 2
9.764822,51.919785,Marc LÃ©vy (Ã©crivain),Groupe 3
-2.803401,10.8610735,Marc Zuckenberg (crÃ©ateur de facebook),Groupe 8
25.28838,11.528711,Marcel Cerdan (boxeur),Groupe 0
27.630438,1.085428,Marcel Proust (ecrivain),Groupe 0
-4.366549,-9.089714,Marco Bodt ,Groupe 1
1.6816235,-3.9387248,Marco Di Vaio ,Groupe 1
4.5876503,18.85286,Marco Hietala (bassiste Nightwish),Groupe 8
25.816267,5.4669127,MarÃ©chal PÃ©tain ,Groupe 0
7.507586,0.082539745,Margaery Tyrell ,Groupe 1
-0.12698753,-5.080369,Margaret Hale ,Groupe 1
2.7051666,20.970423,Margaret tatcher,Groupe 8
-23.517735,-31.997139,Marge Simpson,Groupe 7
8.796858,14.065892,Maria Sharapova,Groupe 8
21.165195,10.248792,Marie Antoinette (reine de France),Groupe 0
33.58287,-2.4146929,Marie Curie (scientifique franco-polonaise),Groupe 6
-11.87507,-18.291414,Marie Poppins,Groupe 7
4.0936317,4.570264,Marie-France Pisier ,Groupe 1
3.0805442,-3.9322994,Marie-Mai ,Groupe 1
15.910372,39.708927,Marina Kaye (chanteuse),Groupe 3
-2.8437138,-14.646697,Marine Delterme ,Groupe 1
21.26738,37.87572,Marine Le Pen,Groupe 6
