id;Noms;Oui 148647;Non 148647;Oui 148607;Non 148607;Oui 148616;Non 148616;Oui 148667;Non 148667;Oui 148643;Non 148643;Oui 148662;Non 148662;Oui 6102;Non 6102;Oui 148664;Non 148664;Oui 3502;Non 3502;Oui 1818;Non 1818;Oui 2404;Non 2404;Oui 4626;Non 4626;Oui 148595;Non 148595;Oui 25022;Non 25022;Oui 148634;Non 148634;Oui 2614;Non 2614;Oui 2159;Non 2159;Oui 148640;Non 148640;Oui 148584;Non 148584;Oui 148619;Non 148619;Oui 148624;Non 148624;Oui 30426;Non 30426;Oui 2276;Non 2276;Oui 559;Non 559;Oui 1032;Non 1032;Oui 4347;Non 4347;Oui 6319;Non 6319;Oui 250;Non 250;Oui 1181;Non 1181;Oui 1218;Non 1218;Oui 4420;Non 4420;Oui 291;Non 291;Oui 7107;Non 7107;Oui 148660;Non 148660;Oui 148658;Non 148658;Oui 148596;Non 148596;Oui 148581;Non 148581;Oui 148606;Non 148606;Oui 572;Non 572;Oui 148582;Non 148582;Oui 81912;Non 81912;Oui 148612;Non 148612;Oui 148605;Non 148605;Oui 148629;Non 148629;Oui 148601;Non 148601;Oui 148650;Non 148650;Oui 148666;Non 148666;Oui 148602;Non 148602;Oui 148654;Non 148654;Oui 148592;Non 148592;Oui 148631;Non 148631;Oui 148646;Non 148646;Oui 148633;Non 148633;Oui 148648;Non 148648;Oui 148641;Non 148641;Oui 148638;Non 148638;Oui 148618;Non 148618;Oui 148572;Non 148572;Oui 148577;Non 148577;Oui 13244;Non 13244;Oui 148576;Non 148576;Oui 148600;Non 148600;Oui 148651;Non 148651;Oui 148637;Non 148637;Oui 148611;Non 148611;Oui 148615;Non 148615;Oui 148590;Non 148590;Oui 148586;Non 148586;Oui 148649;Non 148649;Oui 148613;Non 148613;Oui 148655;Non 148655;Oui 148628;Non 148628;Oui 148597;Non 148597;Oui 148652;Non 148652;Oui 956;Non 956;Oui 1061;Non 1061;Oui 6330;Non 6330;Oui 148598;Non 148598;Oui 148609;Non 148609;Oui 7270;Non 7270;Oui 148591;Non 148591;Oui 148585;Non 148585;Oui 148639;Non 148639;Oui 148663;Non 148663;Oui 148622;Non 148622;Oui 8544;Non 8544;Oui 963;Non 963;Oui 148630;Non 148630;Oui 24837;Non 24837;Oui 20614;Non 20614;Oui 4621;Non 4621;Oui 132570;Non 132570;Oui 57986;Non 57986;Oui 13552;Non 13552;Oui 975;Non 975;Oui 108194;Non 108194;Oui 720;Non 720;Oui 2997;Non 2997;Oui 22748;Non 22748;Oui 7591;Non 7591;Oui 7797;Non 7797;Oui 3286;Non 3286;Oui 51267;Non 51267;Oui 148530;Non 148530;Oui 101712;Non 101712;Oui 9935;Non 9935;Oui 38260;Non 38260;Oui 44087;Non 44087;Oui 22172;Non 22172;Oui 21961;Non 21961;Oui 13569;Non 13569;Oui 9097;Non 9097;Oui 9240;Non 9240;Oui 410;Non 410;Oui 58259;Non 58259;Oui 6216;Non 6216;Oui 3688;Non 3688;Oui 353;Non 353;Oui 2294;Non 2294;Oui 871;Non 871;Oui 253;Non 253;Oui 2056;Non 2056;Oui 2498;Non 2498;Oui 294;Non 294;Oui 6166;Non 6166;Oui 16099;Non 16099;Oui 4424;Non 4424;Oui 4245;Non 4245;Oui 696;Non 696;Oui 3034;Non 3034;Oui 1382;Non 1382;Oui 78391;Non 78391;Oui 148571;Non 148571;Oui 107930;Non 107930;Oui 19831;Non 19831;Oui 4887;Non 4887;Oui 4232;Non 4232;Oui 8591;Non 8591;Oui 10119;Non 10119;Oui 8141;Non 8141;Oui 583;Non 583;Oui 30488;Non 30488;Oui 38048;Non 38048;Oui 19295;Non 19295;Oui 2033;Non 2033;Oui 57723;Non 57723;Oui 501;Non 501;Oui 440;Non 440;Oui 3650;Non 3650;Oui 1031;Non 1031;Oui 2258;Non 2258;Oui 23994;Non 23994;Oui 1363;Non 1363;Oui 1572;Non 1572;Oui 8076;Non 8076;Oui 2433;Non 2433;Oui 26131;Non 26131;Oui 3168;Non 3168;Oui 12846;Non 12846;Oui 7603;Non 7603;Oui 363;Non 363;Oui 37986;Non 37986;Oui 34783;Non 34783;Oui 7450;Non 7450;Oui 20497;Non 20497;Oui 14713;Non 14713;Oui 73821;Non 73821;Oui 5193;Non 5193;Oui 2032;Non 2032;Oui 29989;Non 29989;Oui 2295;Non 2295;Oui 28335;Non 28335;Oui 280;Non 280;Oui 11212;Non 11212;Oui 6781;Non 6781;Oui 23585;Non 23585;Oui 670;Non 670;Oui 1354;Non 1354;Oui 4317;Non 4317;Oui 10184;Non 10184;Oui 10663;Non 10663;Oui 14437;Non 14437;Oui 2774;Non 2774;Oui 22372;Non 22372;Oui 43223;Non 43223;Oui 25500;Non 25500;Oui 697;Non 697;Oui 2455;Non 2455;Oui 379;Non 379;Oui 8733;Non 8733;Oui 6339;Non 6339;Oui 3873;Non 3873;Oui 558;Non 558;Oui 33599;Non 33599;Oui 49283;Non 49283;Oui 7408;Non 7408;Oui 13025;Non 13025;Oui 1292;Non 1292;Oui 4848;Non 4848;Oui 8618;Non 8618;Oui 5854;Non 5854;Oui 42928;Non 42928;Oui 1823;Non 1823;Oui 5610;Non 5610;Oui 59506;Non 59506;Oui 2252;Non 2252;Oui 936;Non 936;Oui 39836;Non 39836;Oui 2292;Non 2292;Oui 8502;Non 8502;Oui 2088;Non 2088;Oui 327;Non 327;Oui 12935;Non 12935;Oui 1432;Non 1432;Oui 10596;Non 10596;Oui 23507;Non 23507;Oui 938;Non 938;Oui 136559;Non 136559;Oui 1451;Non 1451;Oui 69677;Non 69677;Oui 1291;Non 1291;Oui 39059;Non 39059;Oui 1182;Non 1182;Oui 49549;Non 49549;Oui 4282;Non 4282;Oui 4177;Non 4177;Oui 140015;Non 140015;Oui 48239;Non 48239;Oui 9848;Non 9848;Oui 30582;Non 30582;Oui 1881;Non 1881;Oui 148589;Non 148589;Oui 148626;Non 148626;Oui 365;Non 365;Oui 1374;Non 1374;Oui 374;Non 374;Oui 2217;Non 2217;Oui 356;Non 356;Oui 3523;Non 3523;Oui 421;Non 421;Oui 534;Non 534;Oui 7209;Non 7209;Oui 1718;Non 1718;Oui 591;Non 591;Oui 361;Non 361;Oui 386;Non 386;Oui 317;Non 317;Oui 23760;Non 23760;Oui 15157;Non 15157;Oui 27855;Non 27855;Oui 145127;Non 145127;Oui 1932;Non 1932;Oui 5279;Non 5279;Oui 61264;Non 61264;Oui 13644;Non 13644;Oui 40208;Non 40208;Oui 2370;Non 2370;Oui 123029;Non 123029;Oui 2450;Non 2450;Oui 352;Non 352;Oui 148636;Non 148636;Oui 582;Non 582;Oui 685;Non 685;Oui 5295;Non 5295;Oui 9109;Non 9109;Oui 1129;Non 1129;Oui 6515;Non 6515;Oui 23963;Non 23963;Oui 4091;Non 4091;Oui 7403;Non 7403;Oui 380;Non 380;Oui 369;Non 369;Oui 1458;Non 1458;Oui 148604;Non 148604;Oui 5810;Non 5810;Oui 484;Non 484;Oui 266;Non 266;Oui 7531;Non 7531;Oui 390;Non 390;Oui 7255;Non 7255;Oui 1140;Non 1140;Oui 68005;Non 68005;Oui 148617;Non 148617;Oui 265;Non 265;Oui 335;Non 335;Oui 514;Non 514;Oui 30321;Non 30321;Oui 17164;Non 17164;Oui 688;Non 688;Oui 1123;Non 1123;Oui 148580;Non 148580;Oui 1534;Non 1534;Oui 1665;Non 1665;Oui 7254;Non 7254;Oui 148610;Non 148610;Oui 3281;Non 3281;Oui 48868;Non 48868;Oui 2129;Non 2129;Oui 3763;Non 3763;Oui 1886;Non 1886;Oui 1647;Non 1647;Oui 148575;Non 148575;Oui 1518;Non 1518;Oui 38918;Non 38918;Oui 235;Non 235;Oui 1051;Non 1051;Oui 40327;Non 40327;Oui 28657;Non 28657;Oui 4673;Non 4673;Oui 4203;Non 4203;Oui 3821;Non 3821;Oui 144375;Non 144375;Oui 339;Non 339;Oui 15351;Non 15351;Oui 36833;Non 36833;Oui 1529;Non 1529;Oui 2695;Non 2695;Oui 23591;Non 23591;Oui 6728;Non 6728;Oui 3333;Non 3333;Oui 92681;Non 92681;Oui 2971;Non 2971;Oui 413;Non 413;Oui 148599;Non 148599;Oui 148653;Non 148653;Oui 21869;Non 21869;Oui 148644;Non 148644;Oui 47976;Non 47976;Oui 2283;Non 2283;Oui 5235;Non 5235;Oui 12884;Non 12884;Oui 1734;Non 1734;Oui 6153;Non 6153;Oui 148659;Non 148659;Oui 381;Non 381;Oui 255;Non 255;Oui 137902;Non 137902;Oui 108252;Non 108252;Oui 3388;Non 3388;Oui 10736;Non 10736;Oui 15860;Non 15860;Oui 11694;Non 11694;Oui 14090;Non 14090;Oui 51216;Non 51216;Oui 148656;Non 148656;Oui 3661;Non 3661;Oui 1847;Non 1847;Oui 248;Non 248;Oui 7216;Non 7216;Oui 33111;Non 33111;Oui 824;Non 824;Oui 1456;Non 1456;Oui 553;Non 553;Oui 148568;Non 148568;Oui 520;Non 520;Oui 2403;Non 2403;Oui 26210;Non 26210;Oui 592;Non 592;Oui 3319;Non 3319;Oui 148593;Non 148593;Oui 18687;Non 18687;Oui 3080;Non 3080;Oui 4199;Non 4199;Oui 82227;Non 82227;Oui 15408;Non 15408;Oui 14618;Non 14618;Oui 5332;Non 5332;Oui 79618;Non 79618;Oui 148574;Non 148574;Oui 4204;Non 4204;Oui 40527;Non 40527;Oui 6730;Non 6730;Oui 52872;Non 52872;Oui 476;Non 476;Oui 68327;Non 68327;Oui 4107;Non 4107;Oui 1461;Non 1461;Oui 477;Non 477;Oui 334;Non 334;Oui 4517;Non 4517;Oui 108079;Non 108079;Oui 3978;Non 3978;Oui 1420;Non 1420;Oui 306;Non 306;Oui 17662;Non 17662;Oui 3728;Non 3728;Oui 930;Non 930;Oui 547;Non 547;Oui 148588;Non 148588;Oui 1290;Non 1290;Oui 148608;Non 148608;Oui 148620;Non 148620;Oui 23721;Non 23721;Oui 1849;Non 1849;Oui 1733;Non 1733;Oui 13791;Non 13791;Oui 9986;Non 9986;Oui 14300;Non 14300;Oui 426;Non 426;Oui 19328;Non 19328;Oui 585;Non 585;Oui 1501;Non 1501;Oui 814;Non 814;Oui 148627;Non 148627;Oui 12829;Non 12829;Oui 28285;Non 28285;Oui 528;Non 528;Oui 53448;Non 53448;Oui 6393;Non 6393;Oui 6283;Non 6283;Oui 8481;Non 8481;Oui 533;Non 533;Oui 148657;Non 148657;Oui 10087;Non 10087;Oui 50706;Non 50706;Oui 1802;Non 1802;Oui 7899;Non 7899;Oui 3817;Non 3817;Oui 794;Non 794;Oui 54692;Non 54692;Oui 236;Non 236;Oui 27871;Non 27871;Oui 778;Non 778;Oui 73144;Non 73144;Oui 13657;Non 13657;Oui 1298;Non 1298;Oui 16919;Non 16919;Oui 2777;Non 2777;Oui 259;Non 259;Oui 12226;Non 12226;Oui 393;Non 393;Oui 947;Non 947;Oui 25041;Non 25041;Oui 2534;Non 2534;Oui 60040;Non 60040;Oui 7804;Non 7804;Oui 2575;Non 2575;Oui 35979;Non 35979;Oui 3365;Non 3365;Oui 692;Non 692;Oui 29581;Non 29581;Oui 258;Non 258;Oui 6297;Non 6297;Oui 65472;Non 65472;Oui 6704;Non 6704;Oui 9989;Non 9989;Oui 15306;Non 15306;Oui 24040;Non 24040;Oui 9957;Non 9957;Oui 105853;Non 105853;Oui 17093;Non 17093;Oui 118672;Non 118672;Oui 148621;Non 148621;Oui 1530;Non 1530;Oui 42799;Non 42799;Oui 422;Non 422;Oui 13680;Non 13680;Oui 11179;Non 11179;Oui 712;Non 712;Oui 25400;Non 25400;Oui 148587;Non 148587;Oui 39353;Non 39353;Oui 4530;Non 4530;Oui 2711;Non 2711;Oui 2754;Non 2754;Oui 148614;Non 148614;Oui 148603;Non 148603;Oui 148665;Non 148665;Oui 1059;Non 1059;Oui 148578;Non 148578;Oui 148594;Non 148594;Oui 148642;Non 148642;Oui 148583;Non 148583;Oui 148569;Non 148569;Oui 148579;Non 148579;Oui 14869;Non 14869;Clusters
2529;	Onyx ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.850228502476758;0;0;0;0;0;0;0;2.8280034409210226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1448653272170084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.772596860194388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3509809891037885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.241278262774821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5189539594098576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0501626428820177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.15884208637341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.039969689875421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7489420120876018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.542951657867882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4600203770604714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.117209499517841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1549665300416327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0213207992886124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
608; Samir Loussif ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
7410; zero (personnage de jeu);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.850228502476758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0873157201639057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4141960827996356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.772728211709231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7146917191410034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3619173941622313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5189539594098576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8808981204487525;0;0;0;0;0;0;0;0;0;0;0;3.018939011488403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.744479458431222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.542951657867882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.084814789806515;0;0;3.1142583686283434;0;0;0;0;0;0;0;0;0;0;0;0;0;2.171989283518176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.81918517319323;0;0;0;2.3270313757341747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1549613036107376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.021324496017115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
