Axe_X,Axe_Y,Name,Cluster
24.133785,-19.141565,Gaïa,Groupe 1
4.2998724,-9.692113,Gajeel Redfox ,Groupe 3
-26.767502,3.7754004,Gal Gadot (actrice Israélienne),Groupe 2
20.389511,17.655712,Galilée,Groupe 2
29.310951,-32.666355,Gandalf,Groupe 1
19.013859,-40.22473,Gandalf (le seigneur des anneaux),Groupe 1
20.443083,16.632229,gandhi,Groupe 2
34.08196,-11.361137,Ganondorf ,Groupe 1
20.27915,-19.36679,Ganymède (oiseau compagnon de Bastion jeu vidéo Overwatch),Groupe 1
12.425595,-36.203236,Garen (jeu vidéo League of Legends),Groupe 1
20.048012,-13.071302,Garfield,Groupe 1
27.189167,-26.042751,Gargamel (BD les Schtroumf),Groupe 1
6.683921,-30.41561,Gasai Yuno (manga Mirai Nikki),Groupe 1
21.564913,-39.434658,Gaston Lagaffe ,Groupe 1
25.505388,-12.796675,Géant Vert,Groupe 1
-29.166548,-0.34080997,Gene Hackman (acteur américain),Groupe 2
17.371384,-3.8846228,Général Shepard (Mass Effect),Groupe 3
27.566813,-15.137349,Genie Dans Aladin ,Groupe 1
18.371157,17.698135,Georg Friedrich Bernhard Riemann (mathématicien allemand),Groupe 2
13.49357,-28.661554,George Abitbol (film La Classe américaine),Groupe 1
-39.88693,22.000029,George Boole (mathématicien brittanique),Groupe 2
-25.634184,-6.2527585,George Clooney ,Groupe 2
10.614925,16.082808,George Washington (président américain),Groupe 2
-0.10170628,12.757466,Georges Bizet (musicien français),Groupe 2
-3.8499243,14.256763,Georges Brassens (chanteur),Groupe 2
-7.714245,10.133769,Georges Clemenceau ()[Dhomme politique),Groupe 2
-5.0860715,-0.4318775,Geralt de Riv (perso de fiction de The Witcher),Groupe 1
-28.616669,19.604359,Gérard Depardieu,Groupe 0
-37.905785,23.219517,Gérard Majax (illusioniste),Groupe 2
-26.19113,34.409622,Gérard Vaillant (enseignant à l'INSA),Groupe 2
-12.711938,-16.397072,Ghost Rider ,Groupe 3
-26.50573,29.54163,Giédré (chanteuse),Groupe 2
-5.076164,-28.482588,Gilgamesh ,Groupe 3
29.204527,-33.41029,Gimli,Groupe 1
2.1787097,-9.390682,Ginrei Kuchiki ,Groupe 3
3.2992754,11.047196,girafe,Groupe 2
19.060383,22.190498,Giuseppe Verdi (compositeur romantique italien),Groupe 2
29.810928,-7.341337,GLaDOS (jeu vidéo Portal),Groupe 1
2.458318,-10.660919,Glen Johnson ,Groupe 3
32.31695,-11.802961,God of war (jeux vidéo),Groupe 1
-1.4846334,8.255372,Godefroy de Bouillon (chevalier franc premier souverain du royaume de Jérusalem),Groupe 2
-9.378968,-21.054222,Gokudera Hayato ,Groupe 3
28.916437,-19.033657,Goldorak,Groupe 0
25.857254,-11.206856,Gollum,Groupe 1
34.401356,-34.991154,Gon (Hunter x hunter),Groupe 1
3.697677,-9.482869,Gonzalo Higuain ,Groupe 3
11.95796,-36.746037,Gordon Freeman ,Groupe 1
-6.5977397,30.35121,Gordon Ramsay,Groupe 2
-40.29134,21.674925,Gotaga (Corentin Houssein joueur de jeu video),Groupe 2
18.866302,16.416676,Gottfried Wilhelm Leibniz (polymate allemand),Groupe 2
-15.696835,12.568177,Grace Kelly ,Groupe 2
-21.117767,12.041053,Graham Chapman ,Groupe 2
17.171307,-43.55871,Green Arrow ,Groupe 1
3.946382,-8.879931,Gregory Goyle ,Groupe 3
16.321033,-8.582514,Groot,Groupe 1
16.030182,-8.915945,Grosminet,Groupe 1
19.898264,-17.066269,Grosminet (personnage de Titi),Groupe 1
2.9589555,-10.396015,Guigui ,Groupe 3
4.002417,0.9525344,Guillaume Apollinaire ,Groupe 3
3.6223643,-10.354917,Guillaume le Conquérant (duc de Normandie et roi de l'Angleterre),Groupe 3
-38.493603,21.951529,Guillaume Meurice (chroniqueur radio),Groupe 2
-10.691158,12.94304,Gustave Eiffel,Groupe 2
34.423706,-35.912632,Guts (Berserk),Groupe 1
-7.354279,14.452124,Guy Ligier International de Rugby patron d'écurie de sport auto constructeur automobile,Groupe 2
-25.012726,33.76381,Guy Novès (entraineur de rugby),Groupe 2
26.267353,-9.806547,Hadès,Groupe 1
20.98971,-10.042689,HAL 9000 (ordinateur 2001 Odysée de l'Espace),Groupe 1
24.031647,-37.06065,Han Solo (star wars),Groupe 1
33.366203,-22.31181,Hannibal Lecter,Groupe 1
20.463688,-17.585806,Happy ,Groupe 1
-42.790634,13.732105,Haroun (humoriste),Groupe 2
-25.31277,-6.6731625,Harrison Ford,Groupe 2
21.648378,-45.46284,Harry Potter (personnage de livre),Groupe 0
3.1817908,-9.798057,Haru Glory ,Groupe 3
-3.8081422,34.7945,Haruki Murakami (auteur),Groupe 2
-16.162027,0.70191586,Harvey Weinstein (producteur américain et gros cochon),Groupe 2
24.75045,-28.021183,Hatsune Miku (humanoïde japonaise),Groupe 1
-36.712616,24.326508,hayao miyazaki,Groupe 2
16.841635,4.531168,HCMin,Groupe 2
-0.66838753,-10.028382,HEHEDA,Groupe 3
4.244353,-10.396866,Heidegger (philosophe du Dasein),Groupe 3
5.7167196,-29.66573,Hélène de Troie,Groupe 1
18.870237,17.107748,Helmut Kohl (homme politique allemand),Groupe 2
-4.870108,14.622993,Henri IV (roi de france),Groupe 2
-11.13091,13.681917,Henri Poincarré (mathématicien français),Groupe 0
-9.541238,12.655798,Henri-Léon Lebesgue (mathématicien),Groupe 2
14.427342,17.618029,Herbert Von Karajan,Groupe 2
11.8996525,-33.378517,Hercule (demi-dieu romain),Groupe 1
33.986176,-17.704342,Hercule Poirot,Groupe 1
16.507357,19.21954,Hergé (dessinateur Tintin),Groupe 2
23.7583,-33.61219,Hermione Granger ,Groupe 1
-7.3485613,27.216568,Hideo Kojima (créateur japonais de jeux vidéos),Groupe 2
-19.18368,-2.7283745,Hillary Clinton (femme politique américaine),Groupe 2
8.108874,-29.84972,Hinamori Amu (personnage principal du manga Shugo Chara),Groupe 1
39.886585,-27.148039,Homer Simpson,Groupe 0
-7.696002,32.728302,Horst Seehofer (homme politique allemand),Groupe 2
23.198912,-36.87956,Hubert Bonnisseur de la Bath,Groupe 1
-27.863657,25.955551,hubert felix thiefaine (chanteur),Groupe 2
-1.0009351,33.37379,Hubert Reeves,Groupe 2
-47.283775,22.704071,HUGO Pélussin CDC (étudiant INSA),Groupe 2
-0.33446234,-9.521446,Hugo Simpson ,Groupe 3
29.51643,-21.388206,Hulk,Groupe 1
29.268574,-20.0164,Hulk (super héros marvel),Groupe 0
4.740883,-8.748996,Hyomin ,Groupe 3
17.519197,-44.30838,Ichigo Kurosaki (manga Bleach),Groupe 1
18.816029,-13.088954,Idéfix,Groupe 1
5.1099467,-10.21029,Iggy Koopa ,Groupe 3
11.443876,13.971124,Il faut sauver Willy,Groupe 2
31.927921,-9.123601,Illidan Hurlorage,Groupe 1
27.187582,-38.93038,Indiana Jones,Groupe 1
-5.076161,-28.482626,Indira Priyadarshini Gandhi ,Groupe 3
34.367085,-17.037867,Inspecteur Columbo (perso série tv du même nom),Groupe 1
-1.9566671,-3.3043203,Ion Antonescu ,Groupe 3
19.358974,-41.715717,Iron Man /Tony Stark (Marvel),Groupe 0
11.892329,13.85564,Isaac Asimov,Groupe 2
10.267965,21.528543,Isaac Newton,Groupe 0
-23.457172,34.33184,Isabelle,Groupe 2
-31.817188,28.780329,Isabelle Adjani (actrice française),Groupe 2
4.2777777,-8.172032,Itay Sheshter ,Groupe 3
-10.939319,-25.313717,Ivan Ezequiel Lavezzi ,Groupe 3
-22.876408,40.20511,Ivan Hinault (cycliste français),Groupe 2
-24.697432,18.595123,Ivan Leplumey (enseignant INSA Rennes),Groupe 0
4.9884906,-9.486427,Ivan Vanko (film: Iron Man),Groupe 3
15.61837,-37.497463,Izuku Midoriya (héros shonen),Groupe 1
24.503233,-3.7553997,Izuna,Groupe 1
4.9568415,-10.852454,J.P. Perkins ,Groupe 3
13.625786,24.297665,J.R.R Tolkien,Groupe 2
-1.6829964,1.8534671,Jabba le Hutt	 ,Groupe 3
12.043401,-36.918587,Jack Bioshock,Groupe 1
25.530941,-32.148006,Jack Frost (Légende américaine),Groupe 1
-27.882862,-3.7967224,Jack Nicholson (acteur américain),Groupe 2
10.282587,-32.27071,Jack Sparrow,Groupe 1
-27.929886,-6.973588,Jackie Chan (acteur chinois),Groupe 2
-7.2889576,-0.3798701,jacques ANTILLE,Groupe 2
18.594185,21.577066,Jacques Brel (chanteur),Groupe 2
-35.072186,21.9585,Jacques Cheminade,Groupe 2
-31.712788,19.472847,Jacques Chirac,Groupe 0
-25.206423,35.294724,jacques laffite,Groupe 2
-7.004788,12.55455,Jacques Martin (animateur tv français),Groupe 2
26.590475,-26.714212,Jacquouille la fripouille (film Les visiteurs),Groupe 1
38.31273,-34.417557,Jaime Lannister ,Groupe 1
40.6514,-19.58842,Jake Peralta (personnage de Brooklyn Nine Nine),Groupe 1
-38.744823,26.55719,Jamal Benhlal (enseignant INSA),Groupe 0
-42.41248,29.508137,JAMAL LE POTO DE TITOUAN,Groupe 2
-28.71006,15.799264,Jamel Debbouze ,Groupe 2
11.761094,-29.201551,James Adams,Groupe 1
-4.9741383,31.500603,James Blunt (musicien brittanique),Groupe 2
17.942533,-42.039356,James Bond,Groupe 0
1.1947412,3.970431,James Potter ,Groupe 3
-38.5361,16.728539,Jamie (c'est pas sorcier),Groupe 2
14.035875,23.237,Jane Austen,Groupe 2
7.0651207,-29.372643,Jane Eyre,Groupe 1
0.35247335,-5.3227725,Jango Fett ,Groupe 3
23.383265,-7.1377954,Janna (League of Legends),Groupe 1
0.35247335,-5.3227725,Jappeloup de Luze ,Groupe 3
36.114056,-22.767078,Jasmine,Groupe 1
11.280165,-32.42209,Jason Bourne (film action),Groupe 1
11.810224,-36.63621,Jax,Groupe 1
0.35247335,-5.3227725,Jean Cassou ,Groupe 3
-10.118364,8.257128,Jean d'Ormesson (académie française décédé),Groupe 2
-10.039714,5.075222,Jean de La Fontaine,Groupe 2
-31.88249,16.356216,Jean Dujardin,Groupe 0
0.35247335,-5.3227725,Jean Havoc ,Groupe 3
0.35247335,-5.3227725,Jean Lassalle,Groupe 3
-24.685513,35.103783,Jean Le Cam ()[Dnavigateur),Groupe 2
-37.18359,22.72023,Jean Luc Reichmann,Groupe 2
-34.505104,20.230259,Jean Marc Ayrault,Groupe 2
-40.821346,24.876902,Jean Messiha (énarque et docteur en sciences économiques),Groupe 2
-9.012984,10.073434,Jean Moulin,Groupe 2
17.050608,19.459764,Jean Paul 2,Groupe 2
-35.782745,21.051777,JEAN PAUL VIRAPOULLE (MAIRE DU 440),Groupe 2
-9.356293,12.8537245,Jean Perrin,Groupe 2
-25.315845,35.503914,Jean Pierre Rives,Groupe 2
-11.5033655,9.468538,Jean Racine (dramaturge français),Groupe 0
17.692663,14.018971,Jean Sébastien Bach,Groupe 2
2.8050678,-3.405207,Jean XXIII ,Groupe 3
-10.214049,8.556303,Jean-Christophe Victor,Groupe 2
-8.711622,-1.1601435,Jean-Claude François ,Groupe 3
0.35247335,-5.3227725,Jean-Claude Pascal ,Groupe 3
-29.363182,-3.9512613,Jean-Claude Van Damme,Groupe 0
-42.977585,22.847036,Jean-David ,Groupe 2
-9.028385,14.258067,Jean-François Champollion (égyptologue français),Groupe 2
-29.7075,25.404444,Jean-Jacques Goldman (chanteur français),Groupe 2
-10.167637,6.5375075,Jean-Jacques Rousseau,Groupe 2
-25.88759,35.207294,Jean-Louis Gasset (entraineur foot),Groupe 2
-41.28784,28.026243,Jean-Louis Merrien (Professeur de Maths),Groupe 2
0.35247335,-5.3227725,Jean-Luc Bret ,Groupe 3
-33.66415,19.573591,Jean-Luc Mélenchon ,Groupe 0
13.670673,-6.521768,Jean-Luc Picard (Star Trek),Groupe 1
-38.74887,25.247063,Jean-Marc Jancu (enseignant INSA),Groupe 2
-33.097862,24.804573,Jean-Marie Bigard (humoriste français),Groupe 2
-32.00522,21.662447,Jean-Marie Le Pen,Groupe 0
-6.88718,12.666353,jean-Paul Belmondo,Groupe 2
0.35247335,-5.3227725,Jean-Paul Rouland ,Groupe 3
-9.01195,4.8162684,Jean-Paul Sartre (philosophe français),Groupe 2
-24.448275,32.091484,Jean-Philippe Durand,Groupe 0
-8.093426,10.9492655,Jean-Pierre Coffe (animateur gastronome),Groupe 2
-37.110394,22.830465,Jean-Pierre Pernault,Groupe 2
-9.560764,11.479539,Jeanne d'Arc,Groupe 2
0.35247335,-5.3227725,Jeanne Hachette ,Groupe 3
27.708815,-16.24,Jebediah Kerman ,Groupe 1
-12.712064,-16.397131,Jebediah Springfield ,Groupe 3
-29.001877,4.8881764,Jennifer Lawrence (actrice principale de Hunger Games),Groupe 2
0.35247335,-5.3227725,Jennifer Morrison ,Groupe 3
-40.84831,28.764673,Jerome Trochon(professeur de mathématiques),Groupe 2
19.844355,-18.781996,Jerry,Groupe 1
-9.507495,-0.41454616,Jessica Alba (actrice américaine)),Groupe 2
40.010437,-21.340113,Jessica Day (personnage de New Girl),Groupe 1
0.35247335,-5.3227725,Jessica Jung ,Groupe 3
20.201395,14.61662,Jesus,Groupe 2
21.710896,17.46953,Jésus Christ ,Groupe 2
-21.53213,12.308242,Jet Li,Groupe 2
0.35247335,-5.3227725,Jiemma  ,Groupe 3
23.524553,-27.339588,Jill (Va-11 Hall-a),Groupe 1
-26.520472,-6.1796274,Jim Carrey,Groupe 2
9.728356,13.22488,Jimi Hendrix,Groupe 2
4.63693,-5.6562767,Jimmy de Santa ,Groupe 3
-19.891977,-3.8785775,Jimmy Page (guitariste de Led Zeppelin),Groupe 2
-1.6830415,1.8534755,Jimmy Pegorino  ,Groupe 3
22.410173,-30.169153,Jinx,Groupe 1
-5.4849515,33.39227,JK Rowling,Groupe 2
-5.045093,31.399387,JK Rowling (auteure de Harry Potter),Groupe 2
-22.426956,40.74437,Jocelyn Gourvennec (footballeur français),Groupe 2
17.270693,20.422321,Joconde (Mona Lisa),Groupe 2
-25.272339,42.58685,Joe Wilfreid Tsonga,Groupe 0
-3.2215934,-4.92671,Joël Barillet ,Groupe 3
37.876617,-23.006758,Joey (friends),Groupe 1
4.0923147,-2.7779765,Joffrey Baratheon ,Groupe 3
0.35247335,-5.3227725,Johann Bois ,Groupe 3
17.709236,18.540998,Johannes Kepler (astronome),Groupe 2
-28.73528,-6.0296226,John Cena (Catcheur),Groupe 2
-8.361812,-1.6548806,John Coffey ,Groupe 3
12.112849,13.146292,John Fitzgerald Kennedy (président américain dit JFK),Groupe 2
11.204107,24.883524,John Lennon,Groupe 2
11.179462,-22.041803,John Locke (série TV: Lost),Groupe 1
32.149815,-40.264706,John Rambo,Groupe 1
7.24578,-23.97667,John Watson,Groupe 1
0.35247335,-5.3227725,Johnny Ace ,Groupe 3
-28.778103,-8.056074,Johnny Depp,Groupe 2
-13.342942,14.139364,Johnny Halliday,Groupe 0
-3.009118,14.555452,Johnny Halliday (musicien),Groupe 2
-25.479359,-9.166181,Johnny Sins (acteur pornographique),Groupe 2
8.252614,-23.51905,JOJO (personnage de série JOJO Bizarre adventure),Groupe 1
33.38036,-12.681357,Joker,Groupe 1
11.156715,-36.145123,Joker (Persona 5),Groupe 1
39.14626,-33.076073,Jon Snow  (personnage de Game of thrones),Groupe 0
15.478237,-37.55212,Jonathan Joestar (perso de manga),Groupe 1
-11.130267,23.868729,JONNY WILKINSON,Groupe 2
-3.2095506,-7.856398,Jordan Amavi ,Groupe 3
-3.2095506,-7.856398,José Mujica ,Groupe 3
15.572,17.83884,Joseph Goebbels (dirigeant nazi),Groupe 2
12.4127865,-31.937689,Joseph Joestar (personnage Manga),Groupe 1
15.639719,15.488729,Joseph Staline,Groupe 0
41.404007,-21.876205,Joséphine (série TV: Joséphine Ange Gardien),Groupe 1
-37.497562,29.427048,Josiane Villory,Groupe 2
-42.915188,23.403082,Josselin Stark (étudiant INSA),Groupe 2
-3.2095506,-7.856398,Joueur du Grenier (youtuber),Groupe 3
-24.247047,-0.5371501,Joyce Carol Oates (romancière américaine),Groupe 2
-34.52021,34.22538,Joyce Jonathan,Groupe 2
-3.2095506,-7.856398,Jubia Lokser ,Groupe 3
-22.333982,24.023432,Jul (rappeur),Groupe 2
14.111221,19.26507,Jules Cesar ,Groupe 0
-10.202515,6.5841303,Jules Verne (écrivain),Groupe 2
-3.2095506,-7.856398,Julien Brellier ,Groupe 3
-25.559225,23.45579,Julien Doré (chanteur),Groupe 2
-5.58584,21.251575,Julien Lepers,Groupe 2
-4.9372296,-9.934035,Julien Stéphen (entraineur de football),Groupe 3
-3.2095506,-7.856398,Juliet ,Groupe 3
-3.2095506,-7.856398,Julio (Le Grand Hôtel) ,Groupe 3
20.196976,-36.514446,Jupiter (Zeus romain),Groupe 1
-19.042765,0.7679234,Justin Bieber,Groupe 2
-22.146263,26.2857,Kaaris (rappeur),Groupe 2
-3.2095506,-7.856398,Kaguya ?tsutsuki ,Groupe 3
-24.26077,47.19501,Karim Benzema (footballeur),Groupe 0
18.925919,16.45854,Karl Marx,Groupe 2
17.53314,18.326332,Karl Weierstrass (mathématicien allemand du 19ème sciècle),Groupe 2
29.623251,-38.880665,Katniss Everdeen,Groupe 1
-3.2095506,-7.856398,Katsumi ,Groupe 3
10.778386,-2.6345253,Katsura Kotonoha ,Groupe 3
-20.894697,5.554182,Kawhi leonard ( basketeur americain ),Groupe 2
-1.6828508,1.8532524,Kayako Saeki / The Grudge ,Groupe 3
-3.8677616,32.689293,Keith Urban (chanteur),Groupe 2
-3.2095506,-7.856398,Kelly Groucutt ,Groupe 3
35.74702,-24.095045,Ken (Barbie),Groupe 1
-8.498919,27.00332,Ken Block (pilote américain),Groupe 2
9.956452,-31.131506,Ken le survivant (manga),Groupe 1
-25.761782,24.67864,Kendji Girac,Groupe 2
-20.430649,0.018867351,Kendrick Lamar,Groupe 2
17.70968,-11.686542,Kermit (marionette du muppet Show),Groupe 1
-40.9787,18.673326,Kev Adams,Groupe 2
-26.650822,-5.163302,Kevin Costner (acteur américain),Groupe 2
-20.507717,41.552643,Kevin Mayer (décathlon),Groupe 2
-26.643745,-4.477394,Kevin Spacey (acteur américain),Groupe 2
33.862625,-11.714718,Keyser Soze,Groupe 1
-21.783876,45.911144,Khaled Mesbah (footballer Algerien),Groupe 2
-4.9372296,-9.934035,Kiba Inuzuka ,Groupe 3
2.8683639,-1.3451533,Kick-Ass ,Groupe 3
17.05035,21.097048,Kim Hyun-ah (chanteuse Coréenne),Groupe 2
-7.336346,27.606419,Kim jong un,Groupe 2
-8.339215,33.519966,Kim Jong-un ,Groupe 2
5.1503754,-0.8918556,Kim Sung Kyu ,Groupe 3
-0.8573976,28.322433,Kim Tae-hyung (chanteur sud-coréen),Groupe 2
29.48126,-8.892354,King K. Rool (Donkey Kong Country),Groupe 1
34.205635,-23.008451,Kira (death note),Groupe 1
15.136833,-3.999503,Kirby,Groupe 1
21.05039,-22.380333,Kirby (personnage de jeu vidéo),Groupe 1
23.28816,-12.903206,Kirikou,Groupe 1
11.605618,-34.839863,Kirito (SAO),Groupe 1
26.358028,-34.651302,Kirua (du manga Hunter x Hunter,Groupe 1
2.8683639,-1.3451533,Kiwi ,Groupe 3
6.009449,-7.5692234,Kjarl (dofus) ,Groupe 3
-16.95437,3.596655,Kobe Bryant (Basketteur Proffesionel),Groupe 2
4.63693,-5.6562767,Koishi Shidou ,Groupe 3
4.63693,-5.6562767,Konstantin Oustinovitch Tchernenko ,Groupe 3
24.183239,-11.681994,Koro-sensei ,Groupe 1
4.63693,-5.6562767,Krystal Wallas,Groupe 3
4.63693,-5.6562767,Kuragari Uroshima ,Groupe 3
13.725844,11.770244,Kurt Cobain,Groupe 2
26.121487,-31.23416,Kvothe personnage principal des chroniques du tueur de roi,Groupe 1
-23.37323,47.583836,Kylian Mbappé (joueur de foot),Groupe 0
30.049364,-41.031525,Kylo Ren (perso de star wars),Groupe 1
4.63693,-5.6562767,Kyurem ,Groupe 3
36.305412,-22.047804,L,Groupe 1
25.053467,-7.26222,L (personnage de Death Note),Groupe 1
34.177326,-24.626112,L'arbitre des tournois dans dragonball,Groupe 1
4.63693,-5.6562767,L'homme invisible,Groupe 3
4.63693,-5.6562767,L'homme qui passe,Groupe 3
24.162458,-12.763917,L'Œil glauque (Mascotte de festival),Groupe 1
4.63693,-5.6562767,la copine de neymar ,Groupe 3
4.63693,-5.6562767,La créature de Frankenstein ,Groupe 3
24.827263,-26.78867,La fée clochette ,Groupe 1
4.63693,-5.6562767,la femme de leonidas ,Groupe 3
5.86989,-2.561446,La Fenetre De Ma Chambre  ,Groupe 3
5.86989,-2.561446,La fourmi ,Groupe 3
-0.14511648,-2.3057902,La Licorne ,Groupe 3
18.541807,-9.850391,La linea (Personnage de vieux dessin animé),Groupe 1
27.564253,-25.741169,La méchante sorcière de l'Ouest (personnage du  Magicien d'Oz),Groupe 1
18.892126,-11.993435,La Panthère rose (perso dessin animé),Groupe 1
0.35247335,-5.3227725,La reine de Saba ,Groupe 3
20.752308,-28.09339,La reine des neiges,Groupe 1
24.383234,-6.4034815,la schtroumpfette,Groupe 1
0.35247335,-5.3227725,Lacrim ,Groupe 3
14.502682,25.258715,Lady Diana,Groupe 2
-25.417526,3.9007826,Lady Gaga ,Groupe 0
24.489578,-3.89473,Ladybug héroïne d'une série de magica girle,Groupe 1
-42.857838,19.830126,Laink,Groupe 2
-23.063583,3.3498075,Lana del Rey,Groupe 2
-16.438745,2.2163591,Lance Amstrong (cycliste américain),Groupe 2
18.652342,-29.102406,Lara Croft,Groupe 1
6.6272535,3.2695591,Lara Fabian ,Groupe 3
7.3901176,-29.103771,Larmina (film OSS 117),Groupe 1
-1.9665174,2.5277507,Laura Ingalls ,Groupe 3
-27.086746,44.57665,Laure Manaudou,Groupe 0
0.35247335,-5.3227725,Laure Mesa (Elève INSA Rennes),Groupe 3
-34.92077,19.942303,laurent Fabius,Groupe 2
0.35247335,-5.3227725,Laurent Jalabert ,Groupe 3
-36.43198,22.431404,Laurent Ruquier,Groupe 2
-35.018223,21.000034,Laurent Wauquiez,Groupe 2
-5.272572,-0.50541735,Le Bibendum Michelin ,Groupe 3
1.4511828,-2.35404,Le Commandant Shepard ,Groupe 3
16.368658,-3.0003912,Le commissaire Navarro ,Groupe 1
0.35247335,-5.3227725,Le Dasein (concept philosophique Heidegerien),Groupe 3
33.910812,-17.728113,Le Docteur ,Groupe 1
33.860065,-26.4939,Le docteur (personnage de Doctor Who),Groupe 1
0.35247335,-5.3227725,Le Fauve ,Groupe 3
0.35247335,-5.3227725,Le foldingot (oksa pollock) ,Groupe 3
31.90224,-24.993938,Le grand schtroumpf,Groupe 1
0.35247335,-5.3227725,Le Loup ,Groupe 3
20.01938,-11.827479,Le Marsupilami ,Groupe 1
3.27109,-8.699932,Le mec indécis,Groupe 3
3.0899427,-7.518475,Le Néant ,Groupe 3
-2.3549094,34.537758,Le Pape,Groupe 2
0.8677883,4.312865,Le petit Grégory ,Groupe 3
0.7428348,-21.57325,Le Prophète Mohammed ,Groupe 3
0.83758754,-17.23137,Le quatrième Hokage ,Groupe 3
9.461713,-21.98079,Le roi Arthur,Groupe 1
24.403336,-18.23591,Le soleil des Télétubbies,Groupe 1
0.2108161,-16.131191,Le telephone dans toy story 3 ,Groupe 3
32.76478,-6.976125,LeBlanc (personnage du jeu League of Legends),Groupe 1
-21.941597,8.474874,LeBron James ,Groupe 0
-4.2225943,22.905872,Lee "Faker" Sang-hyeok,Groupe 2
17.528446,-37.014,Lee Sin (League Of Legends),Groupe 1
6.196953,-8.572275,Lefa (rappeur),Groupe 3
29.500736,-40.6078,Lelouch (Code Geass),Groupe 1
10.435595,24.397284,Lemmy Kilmister,Groupe 2
-41.639256,21.14122,Léo Grasset (YouTuber Dirty Biology),Groupe 2
-8.094229,8.590024,Léon Blum (homme politique français),Groupe 2
15.144128,20.840675,Léonard de Vinci,Groupe 2
15.94644,20.076033,Léonard Euler,Groupe 2
-27.701843,-8.892305,Léonardo Di Caprio,Groupe 2
-19.725605,-21.939405,Leopold II de Belgique,Groupe 2
-39.0871,17.154373,les Frérots (groupe de musique),Groupe 2
-6.182958,-8.539992,les jumelle olson ,Groupe 3
-8.95762,23.55347,Lewis Hamilton,Groupe 2
-5.0113473,32.254093,Liam Gallagher (chanteur),Groupe 2
17.371382,-3.884605,Libellule ,Groupe 3
19.977812,-18.451057,Licorne,Groupe 1
26.190908,-26.718235,Liesel Meminger ,Groupe 1
14.762511,-33.31247,Lightning,Groupe 1
-19.453066,1.5637735,Lil Pump (rappeur américain),Groupe 2
21.383211,-42.284203,Link (The legend of Zelda),Groupe 0
-25.750843,28.37506,Lino,Groupe 2
-6.940031,12.49457,Lino Ventura (acteur français),Groupe 2
-24.343016,2.1072135,Linus Torvalds,Groupe 2
0.481541,23.918722,Lionel Messi ,Groupe 0
-0.6953012,-15.004814,Logan Evans ,Groupe 3
-3.181955,-12.124283,Logan Walker ,Groupe 3
-19.573406,1.324345,Logic (rappeur),Groupe 2
-39.89041,28.086212,Loïc Hervé (professeur à l'INSA),Groupe 2
-24.900747,35.00416,Loic Peyron (navigateur),Groupe 2
-23.33455,25.6176,Lomepal (Antoine Valentinelli rappeur),Groupe 2
15.189762,-21.5205,Lord Voldemort ,Groupe 1
-21.780245,25.503817,Lorenzo,Groupe 2
11.0239105,15.779466,Lorraine Warren (Démonologue),Groupe 2
0.6649022,-20.031729,Loto ,Groupe 3
20.333393,-32.954903,Lotus (Warframe),Groupe 1
-29.935558,-0.072078414,Lou Ferrigno (acteur du Hulk),Groupe 2
10.288365,13.0029125,Louis Armstrong (jazzman américain),Groupe 2
-12.822967,13.813699,Louis de Funès,Groupe 0
-9.132412,17.264153,Louis IX (saint-Louis),Groupe 2
-7.4890833,16.435362,Louis Nicollin (président du club foot Montpellier),Groupe 2
-11.621563,12.879779,Louis Pasteur,Groupe 0
-13.938716,16.676453,Louis XIV,Groupe 0
-12.526654,16.592646,Louis XVI,Groupe 0
-20.929243,42.42605,Luc Abalo (joueur de hand français),Groupe 2
-36.856186,23.826136,Luc Besson,Groupe 2
-42.872494,19.92877,Lucas Hauchard (Squeezie),Groupe 2
-21.07058,42.402367,Lucie Decosse (Judokate),Groupe 2
31.064104,-39.357273,Lucifer ,Groupe 1
28.59704,-42.03991,Lucky Luke (personnage de BD),Groupe 1
18.806684,23.25917,Ludwig Van Bethoven,Groupe 2
35.64882,-37.962982,Luffy (Personnage de One Piece),Groupe 0
14.491818,-35.335155,Luigi (Mario),Groupe 1
13.169967,-39.783775,Luke Skywalker,Groupe 0
25.940607,-32.71605,Luna Lovegood,Groupe 1
-2.5846274,-13.252861,Lust ,Groupe 3
19.229853,-31.469824,Lydia (personnage de Skyrim),Groupe 1
-24.241747,18.413988,M'hamed Drissy (Directeur de l'INSA de Rennes),Groupe 0
-42.7739,30.154573,M. Le Russet (agent de sécurité),Groupe 2
-37.277332,34.162674,Ma Grande  Soeur ,Groupe 2
-34.701645,31.407393,Ma maman,Groupe 0
1.7674394,3.7270935,Mace Windu,Groupe 1
-4.001349,-14.044649,Madame de Montespan ,Groupe 3
-5.4452624,-11.753264,Mademoiselle Jeanne ,Groupe 3
-4.1832857,-11.444216,Madison Alamia ,Groupe 3
-23.82535,-1.9067793,madonna,Groupe 0
-46.360413,24.227758,Mael Hamon (étudiant INSA),Groupe 2
40.17801,-23.294992,Maggie Simpson,Groupe 1
14.842604,-8.911278,Magicarpe ,Groupe 1
-9.271078,-9.01815,Magna Charge ,Groupe 3
-29.79267,29.498938,Maïté (chef cuisinier),Groupe 2
-1.0130457,28.456905,Malala Yousafzai (militante pakistanaise des droits des femmes),Groupe 2
38.807125,-23.019293,Malcolm(personnage de Malcom),Groupe 1
27.319183,-39.04574,Malicia (X-men),Groupe 1
