Axe_X,Axe_Y,Name,Cluster
-3.2020725731089903,4.198313359108879,	Onyx ,Groupe 1
-6.436590465304762,-0.8437036897879964, Samir Loussif ,Groupe 0
-3.8515231026372487,4.632622099962136, zero (personnage de jeu),Groupe 1
-4.4616447945793425,-2.032811248729737,123,Groupe 1
-6.436590465304762,-0.8437036897879964,A rien lol,Groupe 8
2.3746471259024062,-1.281431167075503,aa,Groupe 7
0.334516506452399,-2.0442521490102905,Abe Shinzo ,Groupe 1
-6.335048870903199,-0.8261163090644911,Abel ,Groupe 8
6.7063717473727,-5.138163419714884,Abel Jabri,Groupe 8
-0.8559608110337054,-4.295708877194147,Abel Jabri (apiculteur de l'INSA),Groupe 1
-6.436590465304762,-0.8437036897879964,Abigail Marston ,Groupe 0
-3.1627190347677954,6.684324196831539,Abraracourcix,Groupe 3
5.720930361996367,9.177392803973232,Actarus,Groupe 9
-0.050832918335198346,-3.94470253330476,Ada Lovelace (comtesse brittanique programmeuse),Groupe 7
-1.0323999885303086,-3.537461072192088,Adam Ondra,Groupe 7
2.7415866171366834,-3.9938748689214933,Adele,Groupe 2
10.819748607512647,-1.165847830984754,Ad̩mar Prothon (̩tudiant INSA),Groupe 3
1.4823174722817103,9.168370243787148,Adibou,Groupe 5
23.020815032897442,1.7417438950116708,Adolf Hitler,Groupe 0
-2.69323984401614,5.649353810777173,Aelita Stones ,Groupe 0
-0.5436827209985267,7.415086129522041,Agent 47,Groupe 1
-6.436590465304762,-0.8437036897879964,Ahmed Chawki ,Groupe 1
-6.436590465304762,-0.8437036897879964,Ahmed mansour ,Groupe 0
-2.402936218620162,3.9879002988024412,Ahri (jeu League of Legends),Groupe 4
-1.3741396184424353,-2.5413861529393023,Aim̩ C̩saire (̩crivain),Groupe 1
-6.436590465304762,-0.8437036897879964,Aissa Mandi	 ,Groupe 7
-0.3002624235546103,-2.158098237341896,Aja Naomi King (actrice am̩ricaine),Groupe 3
8.956236277941189,13.89920641499017,Akinator,Groupe 7
-2.2570555043603266,-1.7101062478441695,Al Capone (gangster am̩ricain),Groupe 9
-0.18751892550806934,-1.8279084428518542,Al-Khwarizmi (math̩maticien arabe du 10e si̬cle),Groupe 6
12.91698806640805,13.696092267301035,Aladdin,Groupe 2
7.731820041060927,-7.7077134010952415,Alain Delon,Groupe 8
0.6475485706353166,-5.074147853509673,Alain Jupp̩,Groupe 8
4.20265920510943,-7.46663135559949,Alain Le Boulch,Groupe 2
8.698863456494879,-7.283380405536646,Alain Prost,Groupe 8
4.586542417703688,-6.082896407400297,Alain Soral (Essayiste),Groupe 9
8.299976925108608,-2.4429448035574506,Alan Turing,Groupe 7
0.9365560562310857,-3.2472961421543585,Alan Walker (DJ  britannico-norv̩gien),Groupe 0
-4.352477824936194,5.538483192009613,Albator,Groupe 4
-0.8984791455347756,-4.244197091364183,Albert Camus,Groupe 5
35.7355990972311,6.550270484730165,Albert Einstein,Groupe 4
-0.6689565079425601,-4.300984356572779,Albert Jacquard (biologiste fran̤ais),Groupe 0
-2.0809515204529894,3.93170251452156,Albus Dumbledore (personnage de Harry Potter),Groupe 0
-3.9663138738244634,3.746076411689703,Alduin (personnage de Skyrim),Groupe 1
-6.055996662453492,-1.003242740675723,Aleister Crowley ,Groupe 0
-2.9196087865254667,4.137997894791607,Alex (Totally Spies),Groupe 8
-0.5432538522199882,-4.548140240893097,Alex Keryhuel (̩tudiant INSA),Groupe 7
